	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	6,0	0,4496122459538523	3,0	0,8157811934270573	0,6058417980296299	-0,48537958	0,125	1	0
1	6,0	0,42234839989546547	6,0	0,3147883784626805	0,2254965394824202	-0,6816699	0,75	0	0
2	5,0	0,18396188324271656	6,0	0,8691741584480306	0,06795281821819044	-0,75943553	0,7916666666666666	0	0
3	2,0	0,4158010340721632	3,0	0,48689420428515184	0,5076042654011028	-0,10755721	0,7916666666666666	0	0
4	3,0	0,042025475831472314	2,0	0,14034098565595876	0,3141258832042475	-1,2465761	0,7083333333333333	0	0
5	5,0	0,4953576472182766	5,0	0,27786230971892845	0,49890749034527837	-0,9286769	0,75	0	0
6	2,0	0,18051292313538636	6,0	0,03844908454164819	0,9524735936619119	-1,2305852	0,41666666666666663	1	0
7	1,0	0,3607275315475852	6,0	0,3429629936829851	0,89704428322858	1,2536551	0,5416666666666667	1	1
8	5,0	0,33717981727970614	3,0	0,10459725173412526	0,32654054170077096	0,59565127	0,33333333333333337	0	1
9	5,0	0,21106176188443482	2,0	0,33251791954305543	0,2691827207432954	-0,46905977	0,625	0	0
10	6,0	0,7440524585916186	6,0	0,27344603487006647	0,015512251606367045	0,02123496	0,75	0	0
11	4,0	0,9936310692912921	5,0	0,6124637866510318	0,007783745181212387	-0,026694044	0,7916666666666666	0	0
12	5,0	0,4349376616605507	2,0	0,9498169402127793	0,14100312513095148	1,7731562	0,375	0	1
13	1,0	0,9641425216131448	4,0	0,59097514709177	0,7941973993278801	0,76117903	0,125	0	1
14	3,0	0,9967901166958628	5,0	0,4564363661744718	0,5434133148264814	-2,503038	0,8333333333333334	0	0
15	3,0	0,017914901728453447	3,0	0,5893202619779313	0,04562853506587927	0,42855084	0,75	0	0
16	1,0	0,8295527687537251	4,0	0,4172451192814738	0,12364283064749715	-1,3025926	0,875	0	0
17	4,0	0,5718976499955746	5,0	0,9230895140407945	0,3973486182928516	0,21064135	0,7916666666666666	0	0
18	5,0	0,4492713381700255	2,0	0,30028250732655215	0,7396849914845478	-1,0129673	0,125	1	0
19	6,0	0,8167362677266666	1,0	0,6684322275547715	0,927079593738647	0,59421974	0,9583333333333334	1	1
20	5,0	0,3948125784498894	3,0	0,004285019120147893	0,5636597655886569	-1,1452754	0,16666666666666669	1	0
21	2,0	0,22180093789107036	1,0	0,8215071294400835	0,560485865486017	1,9284595	0,7916666666666666	1	1
22	2,0	0,0022504138202276147	4,0	0,04776375709949021	0,8749368313517308	-1,3151817	0,33333333333333337	1	0
23	1,0	0,5352576361181189	3,0	0,8994938920925999	0,8421240287859715	-0,53134084	0,33333333333333337	1	0
24	4,0	0,5017518391351843	1,0	0,9525972510334111	0,43959832388568776	1,3416411	0,875	1	1
25	6,0	0,7689008608478678	3,0	0,6633141938686049	0,9029798738673902	-1,0238992	0,125	1	0
26	4,0	0,21341455380685626	5,0	0,661288585903937	0,970325127917518	-0,024111435	0,29166666666666663	1	0
27	3,0	0,8552338796469078	1,0	0,9256291537678024	0,534115173456496	2,7375402	0,8333333333333334	1	1
28	4,0	0,7257212275906457	5,0	0,1772367175300661	0,574682209692675	0,8780583	0,7083333333333333	1	1
29	6,0	0,014211354293555245	2,0	0,42950048357007564	0,2961444539340864	1,6339312	0,9166666666666666	1	1
30	3,0	0,24559631158842554	6,0	0,4798645155183292	0,6367410700713619	-0,2699475	0,875	0	0
31	1,0	0,9310819785998035	2,0	0,7310165782138199	0,6347726627828982	-1,0567895	0,7916666666666666	0	0
32	2,0	0,29231662803747405	6,0	0,25709248643797367	0,5375927100457056	1,105294	0,08333333333333331	0	1
33	2,0	0,20409332759053844	4,0	0,16390729964844597	0,4180999023783757	-1,3297665	0,8333333333333334	0	0
34	1,0	0,30949242411468236	3,0	0,5423195413616112	0,872085458935468	-1,4477113	0,33333333333333337	1	0
35	5,0	0,06858976987172483	6,0	0,982813605335121	0,33002568514671593	-1,8608373	0,7916666666666666	0	0
36	1,0	0,9535855296220735	1,0	0,06598227306205673	0,36416179479017374	-1,3407553	0,75	0	0
37	3,0	0,11337075952366205	2,0	0,45129159344382463	0,2714735608792638	0,733677	0,29166666666666663	0	1
38	1,0	0,7659997927784271	5,0	0,77953752528572	0,1947987645040269	0,91844517	0,08333333333333331	0	1
39	4,0	0,12209751070471009	5,0	0,6679983780858367	0,6847463198010728	3,8188868	0,7083333333333333	1	1
40	3,0	0,35625906131416574	1,0	0,0920301031562698	0,42749834649950236	-0,45329532	0,16666666666666669	1	0
41	2,0	0,8066018982924532	4,0	0,5453044544528478	0,8173099926964892	-0,38448408	0,33333333333333337	1	0
42	3,0	0,01822754674345195	6,0	0,9138798685397354	0,5135003614894996	-1,8292475	0,875	0	0
