	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	6,0	0,3703012620220809	5,0	0,0625780208883766	0,2503962606221265	-0,48871276	0,7083333333333333	0	0
1	5,0	0,5175465178727672	6,0	0,028032125443147593	0,9359967701135143	1,5058224	0,7083333333333333	1	1
2	1,0	0,08509059673294028	1,0	0,5180230787878523	0,09531527000035234	-3,295579	0,75	0	0
3	5,0	0,38587406973334815	1,0	0,7663809373995334	0,40386690320338925	1,8362454	0,9166666666666666	1	1
4	4,0	0,9043150137607932	5,0	0,6195652820774206	0,5044467333580263	0,20707953	0,7916666666666666	0	0
5	3,0	0,3978042302512681	5,0	0,2129764025461095	0,3342434731778875	-2,3777099	0,8333333333333334	0	0
6	4,0	0,5457253159022648	2,0	0,6640385304352476	0,69107238470897	2,2760174	0,8333333333333334	1	1
7	3,0	0,34991171043401825	5,0	0,3801822391133366	0,5524935237571946	-1,0688083	0,8333333333333334	0	0
8	1,0	0,6069889078232776	2,0	0,004482506030571098	0,36987457843623595	-0,7059731	0,7916666666666666	0	0
9	4,0	0,15040757143235794	1,0	0,3234333948095214	0,43273369348250157	1,549597	0,875	1	1
10	5,0	0,44527392731361615	4,0	0,5411563352108829	0,4353967749924852	0,47075802	0,7083333333333333	0	0
11	5,0	0,8934616789499332	5,0	0,513794482035029	0,8460407668437646	2,6342092	0,75	1	1
12	5,0	0,3404726712140401	2,0	0,8956909650173221	0,32333937361911846	1,2651985	0,875	1	1
13	6,0	0,10754704706734208	4,0	0,19457314659133051	0,12599592876429289	-0,808353	0,6666666666666667	0	0
14	1,0	0,631456325975628	6,0	0,320231132190235	0,3402568582138956	-4,2016034	0,9583333333333334	0	0
15	1,0	0,01773073705172401	4,0	0,02022604398580574	0,13936336039911468	-4,9130974	0,875	0	0
16	4,0	0,8148103432359438	4,0	0,5579784547697363	0,5202486724939234	0,9272582	0,75	1	1
17	6,0	0,058874563808044345	3,0	0,1641493092623827	0,5150769652589249	1,7459689	0,875	1	1
18	4,0	0,3395789339336164	3,0	0,2513368998333265	0,5283851994839405	0,80678576	0,7916666666666666	1	1
19	4,0	0,6000367491127542	1,0	0,3900325956829396	0,4723164974462375	2,7006822	0,875	1	1
20	6,0	0,07593106374537073	2,0	0,6025396715833812	0,24255312132452733	1,1705487	0,41666666666666663	0	1
21	5,0	0,4803930861264969	6,0	0,7594631706935363	0,6172781803907869	-0,28348166	0,29166666666666663	1	0
22	3,0	0,5024523099214131	4,0	0,6772089421064802	0,9993983956376118	1,7889578	0,7083333333333333	1	1
23	6,0	0,0913474693023788	3,0	0,05414329078087321	0,9684622458600521	3,9880764	0,875	1	1
24	1,0	0,5735633103055089	5,0	0,1466845965400586	0,7999163994035536	-1,248021	0,9166666666666666	0	0
25	4,0	0,3215135278843867	1,0	0,5912609564864357	0,4030786695980455	0,98499376	0,875	1	1
26	2,0	0,6389000606502574	4,0	0,7162316183536741	0,8664191517828433	0,64903754	0,6666666666666667	1	1
27	1,0	0,5678267440271776	4,0	0,022761483640608593	0,8917929623388072	0,013060629	0,375	1	0
28	1,0	0,19625642977008473	6,0	0,9558714636181169	0,3131713223582425	-5,5184627	0,9583333333333334	0	0
29	2,0	0,9944257959341646	3,0	0,9591651933213677	0,7108721188393617	1,4965154	0,7083333333333333	1	1
30	2,0	0,06099752163500338	2,0	0,618062512316287	0,1593381251484156	-2,8841481	0,75	0	0
31	2,0	0,7480228656655965	3,0	0,12305794179245078	0,8070918080328013	1,6275134	0,7083333333333333	1	1
32	5,0	0,7551596405115841	5,0	0,6205353856708503	0,7007830411314997	2,0119698	0,75	1	1
33	3,0	0,260774825941549	4,0	0,9649571680612636	0,31442258000101986	-2,2104282	0,7916666666666666	0	0
34	4,0	0,014053651136122003	6,0	0,09256628315175108	0,011406135615860569	-4,780123	0,8333333333333334	0	0
35	2,0	0,3304809085954723	6,0	0,09329466114591023	0,09796084969971564	-5,15424	0,9166666666666666	0	0
36	1,0	0,21561492982978125	6,0	0,26985614839189953	0,23687358555871296	-5,633868	0,9583333333333334	0	0
37	1,0	0,3189387051234752	6,0	0,41895691746804686	0,12173176672107844	-5,8442454	0,9583333333333334	0	0
38	6,0	0,5870493225955831	6,0	0,1273091059489252	0,8273002900358631	1,8625441	0,75	1	1
39	3,0	0,031587764232631654	6,0	0,4702660612546261	0,026312751464092066	-5,488779	0,875	0	0
40	6,0	0,11746691508801677	3,0	0,42519071172846523	0,5421809006366483	1,9356443	0,875	1	1
41	6,0	0,8369474972139856	2,0	0,6486890622762818	0,9776719015272947	6,459186	0,9166666666666666	1	1
42	6,0	0,3645234948217022	3,0	0,7886603658261542	0,38780227040554605	1,6128387	0,875	1	1
