	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	2,0	0,3447237164258816	6,0	0,46850042179015405	0,5766402217216055	-1,7333269	0,9166666666666666	0	0
1	1,0	0,9062862116407057	1,0	0,3276766440771307	0,981594158071299	3,5300426	0,75	1	1
2	4,0	0,7451557386283162	3,0	0,5555062065823826	0,8964187973261114	3,9442143	0,7916666666666666	1	1
3	5,0	0,4178253586752013	3,0	0,12201194569851037	0,770882873301775	3,3120298	0,8333333333333334	1	1
4	2,0	0,43695958809779667	5,0	0,7754947824912204	0,4683608282978019	-1,7176105	0,875	0	0
5	6,0	0,06386325652614677	2,0	0,38000609463325474	0,2638875697775057	1,1676648	0,9166666666666666	1	1
6	2,0	0,37916040117731664	2,0	0,6223440206112032	0,7926172525077462	1,4354774	0,75	1	1
7	1,0	0,0720212251150566	3,0	0,18473402967383534	0,6455641597546925	-1,1395028	0,8333333333333334	0	0
8	1,0	0,6122357951433546	6,0	0,8607859647989261	0,3276415112365396	-3,3510737	0,9583333333333334	0	0
9	4,0	0,9934099538195486	6,0	0,22669139324210275	0,9847666403966824	3,495577	0,6666666666666667	1	1
10	4,0	0,00023742185106201408	5,0	0,5443782441962867	0,15284199667621678	-2,6989098	0,7916666666666666	0	0
11	5,0	0,18941943146786044	2,0	0,528054265348847	0,5872090579476911	2,2399592	0,875	1	1
12	3,0	0,4039120522495373	2,0	0,8322465823315263	0,3276054370497876	-0,21502542	0,7083333333333333	0	0
13	2,0	0,771121772255823	2,0	0,8573163052776703	0,26501522608152506	-0,4305498	0,75	0	0
14	2,0	0,3327131111371945	5,0	0,7353115268279372	0,23093788397376125	-3,2130606	0,875	0	0
15	2,0	0,45728184129761806	6,0	0,5026199703383696	0,6084939185459509	-1,3364763	0,9166666666666666	0	0
16	6,0	0,40334231301450996	3,0	0,25487332209464364	0,4478580859665878	2,3817337	0,875	1	1
17	4,0	0,2860933029546746	2,0	0,7034866188702956	0,24100761644175872	-0,13468443	0,6666666666666667	0	0
18	5,0	0,16967166711707293	5,0	0,877470519804797	0,8965109677555105	2,228556	0,75	1	1
19	1,0	0,9201223044709034	6,0	0,32593106223692725	0,24348020635699552	-2,933805	0,9583333333333334	0	0
20	1,0	0,24164485435991956	6,0	0,2954445591952779	0,22484053463376807	-4,451703	0,9583333333333334	0	0
21	1,0	0,21712788717229226	4,0	0,1497527456779003	0,6704228220260765	-1,1885042	0,875	0	0
22	2,0	0,613275526441429	3,0	0,6410667374172656	0,9144493732386565	2,1459694	0,7083333333333333	1	1
23	2,0	0,23339842639660446	3,0	0,9510097697450232	0,5107933086434252	-0,9681653	0,7916666666666666	0	0
24	3,0	0,8473320447546946	4,0	0,31632912640955146	0,2185027218851585	-0,6096842	0,7916666666666666	0	0
25	4,0	0,29210680954867474	6,0	0,5127427500561329	0,10105536621443534	-2,9123898	0,8333333333333334	0	0
