	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	3,0	0,7872089265762054	4,0	0,2763613926260444	0,7779855574401242	0,552375	0,7604675109796629	1	1
1	3,0	0,6173891954255001	4,0	0,36269607236321666	0,3098555083078661	-0,80594176	0,7993926188271706	0	0
2	1,0	0,18310022737196807	1,0	0,4570984254277556	0,758495661109042	0,22587174	0,24967634824334223	1	0
3	5,0	0,9933133851911846	2,0	0,5881281917665455	0,9563953493139106	1,7489115	0,7491952078253241	1	1
4	2,0	0,019608569093760186	6,0	0,2566584127476703	0,5076941444242896	-0,77291757	0,8406582577151961	0	0
5	6,0	0,9059964145454927	2,0	0,8887832373800163	0,2826020718343514	0,048366547	0,19263977363380969	1	0
6	3,0	0,48312957221056796	3,0	0,6577702081506271	0,47016677197695844	-0,23490804	0,7442716554910445	0	0
7	5,0	0,8093142948164824	1,0	0,24984000183031985	0,710481114694866	0,90730155	0,7752108151267193	1	1
8	5,0	0,9519108103795931	6,0	0,6609969186622167	0,4226463362938634	-0,068433985	0,7151141643200394	0	0
9	5,0	0,6963653218416597	3,0	0,6406283231960712	0,37708744549007134	-0,07426736	0,22327576191431842	1	0
10	5,0	0,8635378032320347	3,0	0,2719375614274303	0,567127948075595	0,3918719	0,18736631387410535	1	0
11	4,0	0,07232380093674173	4,0	0,7482536426178644	0,06264366257313736	-1,3871405	0,7885742359557307	0	0
12	4,0	0,7370204354577612	4,0	0,22429534223778658	0,502430845953186	-0,08332443	0,2526108182468483	1	0
13	5,0	0,46356490291898056	6,0	0,45045354234039536	0,23669795191385157	-0,8219186	0,8320081376833356	0	0
14	5,0	0,9832727449834698	2,0	0,4132318621467732	0,6303679108452056	0,72231996	0,7394680879572271	1	1
15	4,0	0,8293375404146726	4,0	0,39320593922843416	0,4948062706970209	-0,01650551	0,7326978564930771	0	0
16	4,0	0,4121316283335926	5,0	0,880554734821805	0,6248513539646912	0,3156692	0,21641519265129033	1	0
17	4,0	0,03752581308752645	4,0	0,3127395180433379	0,7481489054072846	0,42001075	0,2741687347775251	1	0
18	5,0	0,3963537804181322	6,0	0,47576408806357506	0,5110211613818672	-0,028604269	0,7718881565977794	0	0
19	2,0	0,4559242545139385	1,0	0,4954563173112362	0,9603398747073257	1,07727	0,7927227252867145	1	1
