	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	6,0	0,888711304037023	5,0	0,9205852313921825	0,31445677151057394	1,0	-0,1977678387007679	0,0	0,0
1	1,0	0,4331339090819042	3,0	0,18529771965672215	0,947292815017713	0,0	0,8998151389536114	1,0	1,0
2	2,0	0,5973005537286002	2,0	0,03369369655150989	0,027382231545290847	0,0	1,25	0,0	1,0
3	1,0	0,6181339819415413	2,0	0,08756456288128545	0,5584280603383929	0,0	1,25	1,0	1,0
4	3,0	0,34773127534368276	2,0	0,8091516309890763	0,18110746011975964	0,5376565456390381	0,5541426087996258	0,0	0,0
5	5,0	0,9477816406817663	6,0	0,24453043052821632	0,030641040213845283	0,5882979035377502	0,9843792394183616	0,0	1,0
6	5,0	0,31276762789894486	4,0	0,0293068076930737	0,7633220583707233	0,0	1,25	1,0	1,0
7	4,0	0,36732011402627995	5,0	0,48486839813353144	0,43114493297220957	0,26455971598625183	1,042298938392868	0,0	1,0
8	3,0	0,3423594830554567	5,0	0,12206157807511442	0,2791008858507056	0,0	0,0	0,0	1,0
9	6,0	0,008442813912546199	6,0	0,10317047649017053	0,6001864927838257	0,0	1,2074426464282806	1,0	1,0
10	4,0	0,9488353482910958	6,0	0,45107256339648705	0,7254775617726289	0,22580328583717346	0,7599350231828539	1,0	1,0
11	5,0	0,4251103987412822	2,0	0,8651129739042951	0,9852365952494111	0,09667858481407166	0,9966355809629832	1,0	1,0
12	1,0	0,4276232869077097	4,0	0,8968419753842295	0,5213691678100507	0,5026172995567322	0,75	0,0	0,0
13	1,0	0,20105051452524791	5,0	0,6212592982940741	0,8888801337207046	0,0	0,8538376097786636	1,0	1,0
14	6,0	0,9102941951606699	1,0	0,888283686219904	0,38111428489806254	0,7483239769935608	0,9074070184439904	1,0	1,0
15	5,0	0,3369782416845928	5,0	0,2897933787882353	0,1494622072738696	0,26415106654167175	0,25	0,0	1,0
16	1,0	0,492037300715108	5,0	0,515969402902374	0,9124373606046432	0,0	0,6840017247700849	1,0	1,0
17	4,0	0,9944621459962131	6,0	0,6607191939769927	0,1551614985198102	1,0	0,511899613619877	0,0	0,0
18	1,0	0,6792476196166223	5,0	0,02328050424141792	0,2872908889680382	0,0	1,25	0,0	1,0
19	6,0	0,8618515281096337	1,0	0,47803170743772216	0,9640858674275927	0,0	0,9973486334413647	1,0	1,0
20	4,0	0,9648155708166143	2,0	0,7463393228078236	0,13643880912283213	0,7260162234306335	-0,25	1,0	0,0
21	4,0	0,46113516600517435	2,0	0,46823463369395124	0,725440191625252	0,0	1,1491308938040543	1,0	1,0
22	5,0	0,5900495473022701	3,0	0,8563693297928762	0,8426369774927133	0,38623297214508057	1,0	1,0	1,0
23	2,0	0,5528332740657439	1,0	0,8769423665021254	0,34176757516610723	0,3498784303665161	0,47784231741130245	1,0	1,0
24	3,0	0,5509693175897167	6,0	0,9513654894462799	0,2046844529901316	1,0	0,931569471873394	0,0	0,0
25	5,0	0,9509471636722387	1,0	0,4232241468709389	0,9576607289807388	0,0	0,9964004847190356	1,0	1,0
26	4,0	0,031799175633974164	6,0	0,08845894525092846	0,6013747046088711	0,0	0,9603350443295285	0,0	1,0
27	6,0	0,08181895960043784	5,0	0,016591713544319986	0,7766627186700642	0,0	1,25	1,0	1,0
28	2,0	0,656046547880516	4,0	0,13987888437531082	0,6603179947211615	0,0	1,25	1,0	1,0
29	1,0	0,7408371149787106	2,0	0,38905295217108227	0,15587580069542284	0,0	0,25	0,0	1,0
30	4,0	0,19449495111114523	2,0	0,4032047155901718	0,49758471264564674	0,0	0,9079410580301002	1,0	1,0
31	1,0	0,8333710450301289	3,0	0,037862866731759426	0,9150743072480139	0,0	1,25	1,0	1,0
32	5,0	0,990864504814702	3,0	0,3937663596536499	0,6376869418911382	0,0	0,8707305489258713	1,0	1,0
33	1,0	0,09574253837726154	1,0	0,751764726579877	0,6335685343186691	0,0	0,3421650568101173	1,0	1,0
34	1,0	0,9778867807033403	3,0	0,9516033613599244	0,03715843706770394	1,0	0,9933656520695298	0,0	0,0
35	2,0	0,29014814988008797	5,0	0,3886807002199403	0,7417981180416172	0,0	0,9640412010154434	1,0	1,0
36	3,0	0,8679334647058026	6,0	0,29689335589444676	0,845702429775867	0,0	1,25	1,0	1,0
37	6,0	0,4406403310620315	2,0	0,05863982024707426	0,3316767532718842	0,0	1,25	1,0	1,0
38	6,0	0,5831207785551668	1,0	0,42996072208346237	0,9035334131266569	0,0	1,0	1,0	1,0
39	6,0	0,07917604243243104	3,0	0,4261580824941693	0,08917486620447113	0,30032289028167725	1,0	0,0	0,0
40	1,0	0,9318252824945724	2,0	0,10790119571637691	0,19383368826594338	0,0	1,25	0,0	1,0
41	4,0	0,668504443934837	2,0	0,5628421093568865	0,9332018062148564	0,0	0,9829193747211535	1,0	1,0
42	5,0	0,8544612643042842	6,0	0,7785037772764399	0,5841054565806766	0,9219235181808472	0,6329592605661452	1,0	0,0
43	3,0	0,3386203741966999	1,0	0,36010042752174953	0,12041261078116627	0,0	1,25	1,0	1,0
44	6,0	0,27801284660193293	2,0	0,16852035686008426	0,6772369756290151	0,0	1,25	1,0	1,0
