	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	6,0	0,0011535027762973327	1,0	0,6067635506996627	0,2145459618586134	0,13482041656970978	1,0	1,0	0,0
1	3,0	0,8194836597178938	6,0	0,6136359287396629	0,10676595591883908	0,8904364109039307	0,9618040427959336	0,0	0,0
2	4,0	0,5192891755509874	2,0	0,9012161534724134	0,20957958449129088	0,6832396984100342	-0,14634656192965395	0,0	0,0
3	2,0	0,42019540353438334	2,0	0,45964766728916284	0,5883055617532881	0,0	1,0	1,0	1,0
4	5,0	0,79671553756111	2,0	0,9324944066285487	0,4699496477814661	0,647548258304596	0,8065222135251059	1,0	1,0
5	4,0	0,4380186487052442	2,0	0,30127064234728873	0,38807658989672633	0,0	1,25	1,0	1,0
6	3,0	0,48204004041634074	5,0	0,5611512352603516	0,7705633116861885	0,0	0,9252280376163791	1,0	1,0
7	2,0	0,07673568220711502	5,0	0,7730843335449441	0,19026791870144666	0,6409233212471008	0,75	0,0	0,0
8	3,0	0,5781296864262937	2,0	0,1428722019250055	0,29297686499484754	0,0	1,25	1,0	1,0
9	6,0	0,7944759424578833	5,0	0,7857557188548221	0,3409671255799007	1,0	0,6896181627938454	1,0	0,0
10	2,0	0,6586611394446558	4,0	0,12824738417845793	0,6093518193487164	0,0	0,6604199056231399	1,0	1,0
11	1,0	0,3009229337225001	6,0	0,13579020076028359	0,302290627699936	0,0	0,897617336499993	0,0	1,0
12	2,0	0,1645918853235362	4,0	0,8221656327384347	0,4617504899188333	0,3603971004486084	0,75	0,0	0,0
13	5,0	0,0997334677755114	5,0	0,19775905021202678	0,8139335973205146	0,0	1,25	1,0	1,0
14	1,0	0,16359797049184566	6,0	0,06955594251090635	0,8595685876108979	0,0	1,0	1,0	1,0
15	3,0	0,6842494376071813	2,0	0,8330610544648213	0,12269589178315843	0,6044800281524658	0,29387098408993373	0,0	0,0
16	6,0	0,8368509805874976	2,0	0,6865858697880682	0,8140070297648537	0,07895424962043762	0,967571998942324	1,0	1,0
17	5,0	0,8595341334734634	5,0	0,6477509464029828	0,5013035922302109	0,619657576084137	-0,25	1,0	0,0
18	3,0	0,992908600784296	3,0	0,7123419190179855	0,9467387569242393	0,0	1,2273071616884774	1,0	1,0
19	4,0	0,9603993919435475	2,0	0,013872834142983348	0,14278542812355566	0,0	1,25	1,0	1,0
20	3,0	0,24443470450613203	2,0	0,6877776573469411	0,04394753756875702	0,35554707050323486	0,75	0,0	0,0
21	3,0	0,9245884363968437	5,0	0,27701112178358167	0,680394489043657	0,0	1,25	1,0	1,0
22	6,0	0,28781258934888965	5,0	0,7448155809195215	0,38924207387334975	0,8152511715888977	1,0	0,0	0,0
23	4,0	0,8545913153561364	5,0	0,12491596381400716	0,5272948009090075	0,0	1,0	1,0	1,0
24	2,0	0,6878225990316901	1,0	0,040039337771336836	0,9366979161347737	0,0	1,25	1,0	1,0
25	4,0	0,318902208100889	2,0	0,38316219187042655	0,2950785003112403	0,0	0,6463220575175108	1,0	1,0
26	5,0	0,1923019391375923	2,0	0,7098636873836107	0,24496685056195822	0,3689197599887848	0,9120366684246328	0,0	1,0
27	4,0	0,8451379109984243	6,0	0,980973316119489	0,8582698946716675	0,8459702730178833	0,15383894534127815	1,0	0,0
28	3,0	0,3765379347848852	6,0	0,4564361657221997	0,05011743623381393	0,5767834186553955	0,7317623169049426	0,0	0,0
29	3,0	0,07323775012264666	1,0	0,904363317965595	0,05741011636555893	0,4879610240459442	0,75	0,0	0,0
30	6,0	0,3531129883320492	5,0	0,6388031241642259	0,15417817427655467	0,8768295645713806	1,0	0,0	0,0
31	2,0	0,18192213036517435	6,0	0,7270236167539748	0,6416136028995556	0,33599841594696045	0,3812780803741277	0,0	0,0
32	6,0	0,31552806346641415	4,0	0,1073684914368731	0,5403397019843017	0,0	1,25	1,0	1,0
33	4,0	0,9545584904269439	1,0	0,4073025262261074	0,7795943878137339	0,0	0,9723102893694318	1,0	1,0
34	2,0	0,048303840297325484	3,0	0,8042572886931563	0,2659486455460355	0,3371572494506836	0,75	0,0	0,0
35	5,0	0,6449568976356853	3,0	0,13518206718051073	0,9651906865826338	0,0	1,0	1,0	1,0
36	6,0	0,5727583448872047	4,0	0,05778614586370545	0,47436725177102923	0,0	1,0	1,0	1,0
37	4,0	0,23909161899707887	5,0	0,14901406452820287	0,2323299505494224	0,0	0,9719718872797507	0,0	1,0
38	1,0	0,3040937990094643	2,0	0,98683039774402	0,23944009765537533	0,47452616691589355	0,6688172108313035	0,0	0,0
39	6,0	0,42855739225271217	4,0	0,264145798343012	0,20037514215556873	0,14974740147590637	0,25	0,0	1,0
40	6,0	0,07629372301431314	5,0	0,3213678134391237	0,9686816629110507	0,0	1,2296771220432583	1,0	1,0
41	1,0	0,24181453374112205	2,0	0,837436905387121	0,2042232331411874	0,26677054166793823	0,75	0,0	0,0
42	3,0	0,20517523816828398	5,0	0,3312563499248551	0,04440382001092391	0,21170766651630402	0,0	0,0	1,0
43	6,0	0,8531434764009945	4,0	0,3166267830276627	0,31075697216642617	0,23258516192436218	1,0	1,0	1,0
44	1,0	0,20176901384050272	3,0	0,15840122906220555	0,05721583759854176	0,0	0,8663112277040066	0,0	1,0
45	1,0	0,5487184565991999	3,0	0,3529610247399585	0,5330868428874667	0,0	1,124024769823782	0,0	1,0
46	5,0	0,9440515897774701	2,0	0,8599686106657027	0,6073687534966002	0,4510354995727539	1,0	1,0	1,0
47	2,0	0,6954815921879423	5,0	0,4125969455398094	0,7325948623807944	0,0	1,25	1,0	1,0
48	3,0	0,42990060928040197	6,0	0,9655134211432758	0,2807750139585429	1,0	1,0	0,0	0,0
49	6,0	0,8717287632684102	5,0	0,9692042799043767	0,16523276576606294	1,0	0,33801600132345255	0,0	0,0
50	1,0	0,46136933375980294	1,0	0,47900804379977524	0,09213068422681703	0,0	0,6982322428824213	0,0	1,0
51	5,0	0,16468237465751923	1,0	0,830131990570887	0,9011132905183461	0,0	1,25	1,0	1,0
52	1,0	0,2914381188391789	2,0	0,9240417067119819	0,5963686663483326	0,06624187529087067	0,5852263427332942	0,0	1,0
53	4,0	0,7912036512612592	6,0	0,5662218287339623	0,5206437534619507	0,5137320756912231	0,7438070700922726	0,0	0,0
54	2,0	0,03197025413603205	3,0	0,051038029364891435	0,37898380081464034	0,0	0,9633622109580826	0,0	1,0
55	5,0	0,8557919548224804	4,0	0,5480310518180972	0,5612383123773366	0,28491801023483276	0,7326916982680819	1,0	1,0
56	5,0	0,32154486310583485	4,0	0,5204284503185531	0,8126566010897596	0,0	1,25	1,0	1,0
57	1,0	0,8932474829105655	6,0	0,17115003225458492	0,15681158199894396	0,01971493288874626	1,1245362717102623	0,0	1,0
58	2,0	0,06537828571078563	2,0	0,8121132149788518	0,18580744636562874	0,28535813093185425	0,75	0,0	0,0
59	1,0	0,5199815752957546	1,0	0,36356919287896217	0,19891483990047631	0,0	1,182679092035876	0,0	1,0
60	3,0	0,8531894948489732	4,0	0,8027653475929449	0,2690614849496523	0,7471977472305298	0,8238419779825206	0,0	0,0
61	1,0	0,5907807450545031	5,0	0,5699436263927932	0,32219395519499827	0,2545546293258667	0,9371971040079204	0,0	0,0
62	3,0	0,7457761796953714	3,0	0,14787170802783534	0,3526310687249976	0,0	1,25	1,0	1,0
63	5,0	0,974692677956415	2,0	0,8651951308521781	0,7356128430039532	0,3594602644443512	0,9429826491411659	1,0	1,0
64	3,0	0,515938116930046	2,0	0,8491183486062076	0,1820713588957289	0,5546051263809204	0,5508757065791032	0,0	0,0
65	4,0	0,8258364783922526	4,0	0,04394620229578028	0,8870706676263838	0,0	1,0	1,0	1,0
66	6,0	0,4671844724101232	6,0	0,650925383042861	0,47043731863892047	0,7752112150192261	0,34701145197796	0,0	0,0
67	6,0	0,4145329126264524	4,0	0,6840598039259362	0,1372664662265981	0,8314952850341797	1,0	0,0	0,0
68	4,0	0,4373563557651581	3,0	0,8228344983417454	0,7234967972208501	0,2327556014060974	0,8147233986860497	1,0	1,0
69	2,0	0,47773138475951427	5,0	0,4527738423704871	0,46477279522410275	0,01720495894551277	0,7770999964363642	0,0	1,0
70	1,0	0,5938029477180157	2,0	0,17167323536536272	0,8783046695844732	0,0	1,25	1,0	1,0
71	6,0	0,18424523501661927	5,0	0,6256510000219188	0,5182964593974302	0,5058977603912354	0,3253952259471212	0,0	0,0
72	3,0	0,24514296582008377	3,0	0,03731155352368909	0,9334704067972696	0,0	1,0	1,0	1,0
73	2,0	0,9142475580425969	4,0	0,051704684143081714	0,8670488133197748	0,0	1,25	1,0	1,0
74	6,0	0,3375870601339912	1,0	0,9362431166299002	0,18786668993660294	0,72762531042099	0,9540429107016568	1,0	0,0
75	6,0	0,20636585795649998	1,0	0,17179716641895237	0,1365268006521697	0,0	1,25	1,0	1,0
76	4,0	0,8247763935842986	2,0	0,6631997815745319	0,16707855025171225	0,4286890923976898	0,1411028038176676	1,0	1,0
