	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	2,0	0,08597672380180554	5,0	0,08290995033449089	0,4970920495565797	0,0	0,953364303678397	0,0	1,0
1	6,0	0,9793176835533539	5,0	0,9084768821824964	0,33117809805718423	1,0	-0,25	1,0	0,0
2	2,0	0,6494305742183973	4,0	0,8566791311116883	0,5626470672270127	0,2713271379470825	0,25	0,0	1,0
3	5,0	0,6457679682975356	6,0	0,7071442160087684	0,39946562867379376	0,6760785579681396	0,33914397421892195	0,0	0,0
4	6,0	0,44982156090754566	4,0	0,8273341658538991	0,5480065626256179	0,5245638489723206	1,0	1,0	0,0
5	3,0	0,012333095241033654	1,0	0,5106384215775086	0,7340071220322572	0,0	0,8730831265667387	1,0	1,0
6	4,0	0,31191864830027616	1,0	0,9651040144819172	0,071475096265605	0,5658285021781921	0,75	0,0	0,0
7	4,0	0,4682958145623759	6,0	0,993434441560173	0,5956486512116324	0,8393509387969971	1,0	0,0	0,0
8	4,0	0,4949892330531873	2,0	0,6169215224041472	0,8415820423950231	0,0	0,9499639332821068	1,0	1,0
9	5,0	0,2336120658648423	5,0	0,8110712390229142	0,4543887319685971	0,5444861054420471	1,0	0,0	0,0
10	4,0	0,30089886250039866	4,0	0,05388160300194422	0,19874178695000733	0,0	1,0	0,0	1,0
11	5,0	0,4912929399726329	2,0	0,3931476774311601	0,43584342079161287	0,0	1,0084105116787496	1,0	1,0
12	4,0	0,0036416787854056665	4,0	0,13035381746698715	0,7320539908948308	0,0	1,2171485682329002	1,0	1,0
13	2,0	0,9654705461711897	3,0	0,21193528032929665	0,37956832289328857	0,0	1,25	1,0	1,0
14	2,0	0,35226528544356006	1,0	0,17507688104970975	0,4820512461373513	0,0	1,0	1,0	1,0
15	6,0	0,46212391627516425	3,0	0,5380490458188606	0,04479631765255354	0,38539770245552063	1,048207948752819	0,0	1,0
16	5,0	0,029037166405686765	6,0	0,24511059903717436	0,035012040505456254	0,1497737169265747	1,0	0,0	0,0
17	3,0	0,43555102974287285	4,0	0,7210722704699389	0,003833734756606866	0,5789056420326233	0,7483216994583375	0,0	0,0
18	4,0	0,733198872927762	4,0	0,5293777058885604	0,3696037805015515	0,12926171720027924	1,0	1,0	1,0
19	6,0	0,9589540768903622	2,0	0,24311821799565725	0,06173959942911711	0,0	0,415028648698724	1,0	1,0
20	1,0	0,09078829101194152	5,0	0,6503650954142475	0,061275361748326374	0,3119172155857086	0,75	0,0	0,0
21	2,0	0,9199891717617006	6,0	0,2240867458550132	0,5794214421248027	0,0	1,25	1,0	1,0
22	5,0	0,6489965610190372	2,0	0,018230953993679355	0,6910398410397	0,0	1,25	1,0	1,0
23	2,0	0,08715002293109586	1,0	0,7024617918433023	0,6661486095129241	0,0	0,7531735034181225	1,0	1,0
24	1,0	0,2757398307951361	5,0	0,014890503885081396	0,3872378685035991	0,0	1,0	0,0	1,0
25	3,0	0,699973575616195	6,0	0,48442135754521554	0,3721568860956317	0,19561682641506195	0,25	0,0	1,0
26	3,0	0,9453026054057652	5,0	0,8565691221895873	0,4145244898984729	0,6461149454116821	0,7080351193119381	0,0	0,0
27	1,0	0,7483590955673636	1,0	0,06065173036072302	0,45954621960839803	0,0	1,25	1,0	1,0
28	3,0	0,8499824217612099	1,0	0,5214798457086616	0,196976356844476	0,0	1,25	1,0	1,0
29	4,0	0,6635128281323437	4,0	0,7962500596944224	0,5749943695488823	0,347873717546463	0,7604184399911277	1,0	1,0
30	5,0	0,15785308015298793	4,0	0,6633908224579496	0,34626189143242436	0,2989131212234497	1,0	0,0	0,0
31	5,0	0,6586150423153768	2,0	0,47883679740915186	0,062416754344404635	0,14069634675979614	0,0	0,0	1,0
32	6,0	0,6051467614393932	4,0	0,7160835308489535	0,9177538069108748	0,0760902613401413	0,9701219456813289	1,0	1,0
33	1,0	0,0866446717876489	6,0	0,8357669376350553	0,4976969062718948	0,32867732644081116	0,75	0,0	0,0
