	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,9691136152325497	1,0	0,1965947198842114	0,2	0,8515428183273976	0,9933895468711853	0,10000000000000009	0,0	0,0
1	1,0	0,2998130830322916	1,0	0,30556645334972155	0,2	0,151365039025674	0,19700558483600616	0,10000000000000009	0,0	0,0
2	1,0	0,8192737167219674	1,0	0,618141651452682	0,2	0,969267567740695	0,7496733069419861	0,10000000000000009	0,0	0,0
3	1,0	0,7717396897930366	1,0	0,13714303725513521	0,2	0,28694468339762946	0,9970594048500061	1,1102230246251565e-16	0,0	0,0
4	1,0	0,39893570558837144	1,0	0,12954302688844743	0,2	0,12881139461163993	0,9858493208885193	1,1102230246251565e-16	0,0	0,0
5	1,0	0,75220048340957	1,0	0,7826781504606319	0,2	0,34212497477509685	0,9468762874603271	0,10000000000000009	0,0	0,0
6	1,0	0,14333325249321505	1,0	0,8704289697648675	0,2	0,41460217136871824	0,951389491558075	0,10000000000000009	0,0	0,0
7	1,0	0,34974491898962357	1,0	0,6581076658765048	0,2	0,5795129524697915	0,9970927238464355	0,10000000000000009	0,0	0,0
8	1,0	0,566537492982857	1,0	0,6002811137307528	0,2	0,09083014475720907	0,9738290309906006	0,10000000000000009	0,0	0,0
9	1,0	0,04962429158792003	1,0	0,3683156162212615	0,2	0,40490660550492197	0,9024804830551147	0,10000000000000009	0,0	0,0
10	1,0	0,25685253139222874	1,0	0,34490801291690654	0,2	0,1643810359901624	0,999260425567627	0,10000000000000009	0,0	0,0
11	1,0	0,9971069030656013	1,0	0,13741937970165508	0,2	0,21479482785711057	0,9789455533027649	1,1102230246251565e-16	0,0	0,0
12	1,0	0,7278270029136954	1,0	0,6405716920029303	0,2	0,2687384410679624	0,9863277077674866	1,1102230246251565e-16	0,0	0,0
13	1,0	0,5339230201378964	1,0	0,5185526990384729	0,2	0,03635233208111843	0,955301821231842	0,10000000000000009	0,0	0,0
14	1,0	0,5332680640484805	1,0	0,22088059076188826	0,2	0,28285970945978445	0,9941990971565247	0,10000000000000009	0,0	0,0
15	1,0	0,5243799564994353	1,0	0,13772938861682427	0,2	0,616989525609476	0,9963279366493225	0,10000000000000009	0,0	0,0
16	1,0	0,7476261260506418	1,0	0,36054173427827263	0,2	0,8100638524192518	0,9380515217781067	1,1102230246251565e-16	0,0	0,0
17	1,0	0,6687154247300497	1,0	0,056961560850965265	0,2	0,9210361589908127	0,9724829196929932	1,1102230246251565e-16	0,0	0,0
18	1,0	0,37946314978839124	1,0	0,33205419735565134	0,2	0,28829130629777244	0,9958885908126831	1,1102230246251565e-16	0,0	0,0
19	1,0	0,5121829351355843	1,0	0,05291466225613861	0,2	0,3319688739129122	0,992862343788147	0,10000000000000009	0,0	0,0
20	1,0	0,2013082372474414	1,0	0,39788722420114175	0,2	0,37105006494862935	0,9786168336868286	0,10000000000000009	0,0	0,0
21	1,0	0,11459056466289697	1,0	0,10464056883535733	0,2	0,9687319340514016	0,9945361018180847	0,10000000000000009	0,0	0,0
22	1,0	0,6913053305873105	1,0	0,07025483715862602	0,2	0,6036977414960439	0,9523357152938843	0,10000000000000009	0,0	0,0
23	1,0	0,9925028725433102	1,0	0,20792627515941775	0,2	0,043800910125588066	0,624607264995575	1,1102230246251565e-16	0,0	0,0
24	1,0	0,5855776580069914	1,0	0,8944578748098196	0,2	0,2490634884835462	0,6817397475242615	0,10000000000000009	0,0	0,0
25	1,0	0,18744587083077624	1,0	0,05318448848831081	0,2	0,7714844313536141	0,9276283383369446	0,10000000000000009	0,0	0,0
26	1,0	0,5599582222645002	1,0	0,3081112351053884	0,2	0,5999732236506331	0,9978572130203247	0,10000000000000009	0,0	0,0
27	1,0	0,4667808527245514	1,0	0,42691100971270646	0,2	0,4113734929245073	0,9985204935073853	0,10000000000000009	0,0	0,0
28	1,0	0,8577005587034904	1,0	0,6778528343377078	0,2	0,7581180106735543	0,9978219866752625	1,1102230246251565e-16	0,0	0,0
29	1,0	0,3703141271064624	1,0	0,3925049963970917	0,2	0,8570511720282343	0,7646359205245972	0,10000000000000009	0,0	0,0
30	1,0	0,5540928188828459	1,0	0,2568069386036831	0,2	0,7344381559191513	0,9997848272323608	0,10000000000000009	0,0	0,0
31	1,0	0,24179642943451551	1,0	0,14342418884567432	0,2	0,2723895383952748	0,7997590899467468	0,10000000000000009	0,0	0,0
32	1,0	0,7564414474737469	1,0	0,9294835495457977	0,2	0,418397399917921	0,9996211528778076	0,10000000000000009	0,0	0,0
33	1,0	0,2108798212608638	1,0	0,31418109809866446	0,2	0,7733489425887565	0,9997527003288269	0,10000000000000009	0,0	0,0
34	1,0	0,505292558676679	1,0	0,1219809865656255	0,2	0,8590363569928857	0,9991263747215271	0,10000000000000009	0,0	0,0
35	1,0	0,7100135396623449	1,0	0,43684150414981704	0,2	0,4277431944276816	0,9426873922348022	1,1102230246251565e-16	0,0	0,0
36	1,0	0,1225187592293393	1,0	0,9382124531079491	0,2	0,20596362833376936	0,9490363001823425	0,10000000000000009	0,0	0,0
37	1,0	0,957379186483675	1,0	0,8300279056425215	0,2	0,4065445977311778	0,99974524974823	1,1102230246251565e-16	0,0	0,0
38	1,0	0,8500374513685687	1,0	0,305251119416193	0,2	0,8255501373149914	0,9692051410675049	1,1102230246251565e-16	0,0	0,0
39	1,0	0,43937455122794544	1,0	0,9508908759211152	0,2	0,2027800553461211	0,9131620526313782	0,10000000000000009	0,0	0,0
40	1,0	0,6060100255709993	1,0	0,008724824295086253	0,2	0,4821831821638939	0,9203043580055237	1,1102230246251565e-16	0,0	0,0
41	1,0	0,7294533688654355	1,0	0,8638318353495811	0,2	0,09532639035428347	0,9872373938560486	0,10000000000000009	0,0	0,0
42	1,0	0,014863185239032739	1,0	0,5525565353639175	0,2	0,7656063510482931	0,8041536808013916	0,10000000000000009	0,0	0,0
43	1,0	0,7539560523404988	1,0	0,9676058000056454	0,2	0,03533819317204734	0,6932504773139954	0,10000000000000009	0,0	0,0
44	1,0	0,7280986597649759	1,0	0,7646690591490354	0,2	0,7579521573089664	0,705265462398529	0,10000000000000009	0,0	0,0
45	1,0	0,13314223619232624	1,0	0,02359602244297343	0,2	0,17480264069720564	0,9510926008224487	1,1102230246251565e-16	0,0	0,0
46	1,0	0,7388484809395236	1,0	0,6430959780023752	0,2	0,7569652164947661	0,9975969195365906	1,1102230246251565e-16	0,0	0,0
47	1,0	0,43212753677130344	1,0	0,2670705798768599	0,2	0,6113639892076946	0,9717565178871155	1,1102230246251565e-16	0,0	0,0
48	1,0	0,6621569911818517	1,0	0,7840589582796048	0,2	0,14564674898943974	0,999254047870636	0,10000000000000009	0,0	0,0
49	1,0	0,37089871024608423	1,0	0,08991375084140796	0,2	0,5916208377972381	0,8261828422546387	0,10000000000000009	0,0	0,0
50	1,0	0,9723593691661919	1,0	0,9093522363459164	0,2	0,6856296324639062	0,8441945314407349	1,1102230246251565e-16	0,0	0,0
51	1,0	0,16886484121169398	1,0	0,1660269020822457	0,2	0,7789320094795921	0,9677664637565613	0,10000000000000009	0,0	0,0
52	1,0	0,7750145333084641	1,0	0,8997122593635398	0,2	0,8347457937851347	0,0011557135730981827	-0,6000000000000001	0,0	1,0
53	1,0	0,2502108599353047	1,0	0,772619631004669	0,2	0,0607795737139083	0,9996127486228943	0,10000000000000009	0,0	0,0
54	1,0	0,31786843382700725	1,0	0,3377624928684313	0,2	0,9100470885541502	0,6822630763053894	0,10000000000000009	0,0	0,0
55	1,0	0,9158911143469869	1,0	0,4092112908129989	0,2	0,8267260900132181	0,991883397102356	1,1102230246251565e-16	0,0	0,0
56	1,0	0,869682907440596	1,0	0,4910901876165372	0,2	0,6592169727304603	0,9948613047599792	1,1102230246251565e-16	0,0	0,0
