	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,9450443136333285	1,0	0,6240215452182257	0,2	0,9858408393302479	0,9894893765449524	1,1102230246251565e-16	0,0	0,0
1	1,0	0,2637880714617501	1,0	0,504878405621411	0,2	0,8433330707780287	0,8743711113929749	0,10000000000000009	0,0	0,0
2	1,0	0,7410824355287177	1,0	0,0735610091794886	0,2	0,4934441225766111	0,5007222294807434	0,10000000000000009	0,0	0,0
3	1,0	0,36744101588326505	1,0	0,44749037601896613	0,2	0,7120708501860241	0,7785677909851074	0,10000000000000009	0,0	0,0
4	1,0	0,13917178062199775	1,0	0,1999356303207781	0,2	0,5637692049028273	0,8286928534507751	0,10000000000000009	0,0	0,0
5	1,0	0,918815933795697	1,0	0,6069854145281287	0,2	0,16757271000217722	0,9955219626426697	1,1102230246251565e-16	0,0	0,0
6	1,0	0,785323207285002	1,0	0,24714914687170364	0,2	0,01627628792577107	0,9923052787780762	1,1102230246251565e-16	0,0	0,0
7	1,0	0,9282286079896758	1,0	0,7874264103806005	0,2	0,7342736263950408	0,9694615602493286	1,1102230246251565e-16	0,0	0,0
8	1,0	0,010436478310363984	1,0	0,932974834931342	0,2	0,9431702216149919	0,8696627020835876	0,10000000000000009	0,0	0,0
9	1,0	0,08308826763135013	1,0	0,43073697557502355	0,2	0,23870389155755356	0,943792998790741	0,10000000000000009	0,0	0,0
10	1,0	0,7122883204600828	1,0	0,544146132352464	0,2	0,40869970466632255	0,9859375357627869	1,1102230246251565e-16	0,0	0,0
11	1,0	0,6613880314976858	1,0	0,35174599538944407	0,2	0,6218217844889605	0,7468928694725037	1,1102230246251565e-16	0,0	0,0
12	1,0	0,26365120012957166	1,0	0,7429721440829381	0,2	0,6142477590452284	0,9353036284446716	0,10000000000000009	0,0	0,0
13	1,0	0,4428062590972045	1,0	0,051026599431866826	0,2	0,5640365946953132	0,9813599586486816	1,1102230246251565e-16	0,0	0,0
14	1,0	0,7341656841332517	1,0	0,2067540746529709	0,2	0,924088350845452	0,9824317097663879	1,1102230246251565e-16	0,0	0,0
