	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,6562993916942144	1,0	0,9764973732394291	0,2	0,27640415126215534	0,9986103773117065	0,10000000000000009	0,0	0,0
1	1,0	0,24538593254200536	1,0	0,23744261982181558	0,2	0,7309340632319312	0,9498174786567688	1,1102230246251565e-16	0,0	0,0
2	1,0	0,0643976760020879	1,0	0,19622201670147177	0,2	0,047318113272022067	0,663551926612854	0,10000000000000009	0,0	0,0
3	1,0	0,9978440659964312	1,0	0,7234720500967918	0,2	0,35984012336859106	0,9746199250221252	1,1102230246251565e-16	0,0	0,0
4	1,0	0,07514157783675801	1,0	0,019939645401186756	0,2	0,3237921193305615	0,9964680671691895	0,10000000000000009	0,0	0,0
5	1,0	0,5270616953651789	1,0	0,19467787904449585	0,2	0,9652085351465649	0,9851317405700684	1,1102230246251565e-16	0,0	0,0
6	1,0	0,1842158400971068	1,0	0,9978478360447983	0,2	0,33515225062359055	0,9999677538871765	0,10000000000000009	0,0	0,0
7	1,0	0,8906264768104111	1,0	0,900909831272646	0,2	0,25240460526215114	0,765657901763916	0,10000000000000009	0,0	0,0
8	1,0	0,3767783548399839	1,0	0,8313388842719709	0,2	0,03138091606716198	0,9989944696426392	0,10000000000000009	0,0	0,0
9	1,0	0,810061587591232	1,0	0,6941841147958379	0,2	0,13251957123255553	0,5274611115455627	1,1102230246251565e-16	0,0	0,0
10	1,0	0,3495668563583255	1,0	0,9707114787396107	0,2	0,5241792076965116	0,8854598999023438	0,10000000000000009	0,0	0,0
11	1,0	0,02719986578072897	1,0	0,8228905725624185	0,2	0,16921519421332487	0,989310622215271	0,10000000000000009	0,0	0,0
12	1,0	0,4310571022979234	1,0	0,53338241874356	0,2	0,3104031834294565	0,9958775639533997	0,10000000000000009	0,0	0,0
13	1,0	0,3891337645192895	1,0	0,2977398316944909	0,2	0,06789480667897851	0,8178385496139526	0,10000000000000009	0,0	0,0
14	1,0	0,8636976308357124	1,0	0,6859606605832578	0,2	0,24804539154965155	0,9912176132202148	1,1102230246251565e-16	0,0	0,0
15	1,0	0,06306870366085704	1,0	0,7942072219743151	0,2	0,8168100111837687	0,5363427996635437	0,10000000000000009	0,0	0,0
16	1,0	0,45394259956630434	1,0	0,8646447119535652	0,2	0,9270285828751109	0,999997079372406	0,10000000000000009	0,0	0,0
17	1,0	0,12849281683366365	1,0	0,5165716261016334	0,2	0,4976421899237571	0,9987635016441345	0,10000000000000009	0,0	0,0
18	1,0	0,7189205263731744	1,0	0,28462694602910243	0,2	0,8727723347103786	0,9024690985679626	0,10000000000000009	0,0	0,0
19	1,0	0,7849080413418779	1,0	0,2231127865059791	0,2	0,9583071831677943	0,8016355037689209	1,1102230246251565e-16	0,0	0,0
20	1,0	0,5364759519295418	1,0	0,03051423883741977	0,2	0,0652821181021922	0,8469537496566772	0,10000000000000009	0,0	0,0
21	1,0	0,710205490061941	1,0	0,8646301369024234	0,2	0,8451343347267919	0,6945698261260986	0,10000000000000009	0,0	0,0
22	1,0	0,671598424377264	1,0	0,4166237166451845	0,2	0,2632269650469006	0,9520004987716675	1,1102230246251565e-16	0,0	0,0
23	1,0	0,13532410018856644	1,0	0,04298579862258023	0,2	0,45494500520531855	0,7599270343780518	0,10000000000000009	0,0	0,0
24	1,0	0,16760774055097183	1,0	0,17666476476326431	0,2	0,3933499581651586	0,8108741641044617	0,10000000000000009	0,0	0,0
25	1,0	0,8385374258423608	1,0	0,6935519815616811	0,2	0,6401550187331261	0,9598193764686584	1,1102230246251565e-16	0,0	0,0
26	1,0	0,8100699931171572	1,0	0,011133745124324523	0,2	0,49120646790540257	0,917445182800293	1,1102230246251565e-16	0,0	0,0
27	1,0	0,07468049348404437	1,0	0,7843706612090503	0,2	0,5871817099107896	0,9921109676361084	0,10000000000000009	0,0	0,0
28	1,0	0,46829846712932954	1,0	0,91210965343785	0,2	0,16107199213184753	0,48295021057128906	0,10000000000000009	0,0	0,0
29	1,0	0,2537032148343532	1,0	0,17038624676153669	0,2	0,3545114422726837	0,9942622184753418	0,10000000000000009	0,0	0,0
30	1,0	0,934164896770486	1,0	0,9868404258937593	0,2	0,04962073103868425	0,9995777010917664	0,10000000000000009	0,0	0,0
31	1,0	0,5669564402849205	1,0	0,6782840014290633	0,2	0,34879915260091476	0,9766359925270081	0,10000000000000009	0,0	0,0
32	1,0	0,7774344256716011	1,0	0,732228474885121	0,2	0,8748024588834339	0,6038827896118164	1,1102230246251565e-16	0,0	0,0
33	1,0	0,9538599510242045	1,0	0,3724823209516621	0,2	0,33258582249724167	0,5794431567192078	1,1102230246251565e-16	0,0	0,0
34	1,0	0,8871548359822883	1,0	0,1559876291109411	0,2	0,9104280820581208	0,9975423216819763	1,1102230246251565e-16	0,0	0,0
35	1,0	0,6231472771136137	1,0	0,4918887450327065	0,2	0,8312330211881718	0,9032688736915588	1,1102230246251565e-16	0,0	0,0
36	1,0	0,8609375886432407	1,0	0,16797695215691721	0,2	0,4715184089296607	0,5970032215118408	1,1102230246251565e-16	0,0	0,0
37	1,0	0,7824039424955904	1,0	0,789823306878311	0,2	0,8410177409260123	0,9930896759033203	0,10000000000000009	0,0	0,0
38	1,0	0,8079886473097716	1,0	0,048398851043043534	0,2	0,8338326407541502	0,9084382057189941	1,1102230246251565e-16	0,0	0,0
39	1,0	0,4478988212468752	1,0	0,9523191879033792	0,2	0,4322116673453823	0,9025815725326538	0,10000000000000009	0,0	0,0
