	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,5761599205030725	1,0	0,398745757028499	0,2	0,44152617056116317	0,8366862535476685	0,10000000000000009	0,0	0,0
1	1,0	0,7121534487555984	1,0	0,1964357637699896	0,2	0,38403922452018224	0,5777176022529602	1,1102230246251565e-16	0,0	0,0
2	1,0	0,004571007657592996	1,0	0,16492748636385657	0,2	0,284027807330253	0,9851428270339966	0,10000000000000009	0,0	0,0
3	1,0	0,8102140667904992	1,0	0,5976174939402586	0,2	0,34276868488061407	0,9762201309204102	0,10000000000000009	0,0	0,0
4	1,0	0,9801850877755633	1,0	0,8584428273842928	0,2	0,9204840473063685	0,9376267790794373	1,1102230246251565e-16	0,0	0,0
5	1,0	0,5274510145448631	1,0	0,6183751864365252	0,2	0,00921386156613968	0,9651063680648804	0,10000000000000009	0,0	0,0
6	1,0	0,4052771829964481	1,0	0,9349828942001689	0,2	0,56016607384313	0,9993510842323303	0,10000000000000009	0,0	0,0
7	1,0	0,5024813923296133	1,0	0,505683179866832	0,2	0,11169417456665176	0,6973064541816711	0,10000000000000009	0,0	0,0
8	1,0	0,5097381283950861	1,0	0,18920162989762068	0,2	0,005426002946693043	0,7801163196563721	1,1102230246251565e-16	0,0	0,0
9	1,0	0,42506509043411744	1,0	0,7993959332737117	0,2	0,5701692427473065	0,8835946917533875	0,10000000000000009	0,0	0,0
10	1,0	0,5980043482098069	1,0	0,15587280358509226	0,2	0,38325562700753624	0,8024173378944397	0,10000000000000009	0,0	0,0
11	1,0	0,8635576881388466	1,0	0,5293369833064355	0,2	0,043486263670806546	0,33361098170280457	1,1102230246251565e-16	0,0	0,0
12	1,0	0,16404468488337243	1,0	0,9424260485918974	0,2	0,8922506749085156	0,9737934470176697	0,10000000000000009	0,0	0,0
13	1,0	0,033135492642288655	1,0	0,3644170215829775	0,2	0,20863997552005442	0,9063956141471863	0,10000000000000009	0,0	0,0
14	1,0	0,5490932872134333	1,0	0,6873569470459945	0,2	0,03366002334449625	0,9495025873184204	0,10000000000000009	0,0	0,0
15	1,0	0,4084536851603664	1,0	0,08982290455785391	0,2	0,6292705426363066	0,5634381771087646	0,10000000000000009	0,0	0,0
16	1,0	0,41787949051342044	1,0	0,6005313792141166	0,2	0,4382584167282999	0,9781824350357056	0,10000000000000009	0,0	0,0
17	1,0	0,5633961372370523	1,0	0,35563738831436054	0,2	0,39525391169487967	0,6261193752288818	0,10000000000000009	0,0	0,0
18	1,0	0,0034439023941948976	1,0	0,4746185850031962	0,2	0,8958221604369959	0,9070724844932556	0,10000000000000009	0,0	0,0
