	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,13910738834144198	1,0	0,9276319756171565	0,2	0,9701768360787388	0,6585021615028381	0,10000000000000009	0,0	0,0
1	1,0	0,9437801795113264	1,0	0,17191668951033223	0,2	0,5942085612371513	0,9531831741333008	1,1102230246251565e-16	0,0	0,0
2	1,0	0,3540475216766008	1,0	0,04243538124668278	0,2	0,5916019972764158	0,9825402498245239	0,10000000000000009	0,0	0,0
3	1,0	0,3106113022795999	1,0	0,9693556338554001	0,2	0,7996725739864967	0,968991756439209	0,10000000000000009	0,0	0,0
4	1,0	0,0562370358571892	1,0	0,6137452183818111	0,2	0,5803095703289561	0,5935034155845642	0,10000000000000009	0,0	0,0
5	1,0	0,2690629129202381	1,0	0,5966597938413835	0,2	0,3992784784069461	0,9721413254737854	0,10000000000000009	0,0	0,0
6	1,0	0,6860508395319712	1,0	0,21053460954831937	0,2	0,5580824377690651	0,7779315114021301	1,1102230246251565e-16	0,0	0,0
7	1,0	0,2731359689973788	1,0	0,3113292801250216	0,2	0,774870543658513	0,9966837167739868	0,10000000000000009	0,0	0,0
8	1,0	0,6442382885455362	1,0	0,6613606420389484	0,2	0,5364480125530011	0,9121749997138977	0,10000000000000009	0,0	0,0
9	1,0	0,9162545880442131	1,0	0,25693485071098787	0,2	0,728882305086932	0,8215373754501343	1,1102230246251565e-16	0,0	0,0
10	1,0	0,2552875657663852	1,0	0,8243743680456336	0,2	0,08974825982950785	0,9197084307670593	0,10000000000000009	0,0	0,0
11	1,0	0,6647244916470592	1,0	0,4213565856340501	0,2	0,0054583428669837675	0,9606192708015442	0,10000000000000009	0,0	0,0
12	1,0	0,22792134741949488	1,0	0,2797303782085794	0,2	0,44852018096374313	0,4809538722038269	0,10000000000000009	0,0	0,0
13	1,0	0,7864297342219507	1,0	0,317201117638541	0,2	0,25721308964983325	0,9794895052909851	0,10000000000000009	0,0	0,0
14	1,0	0,1293419115931952	1,0	0,9037575677223556	0,2	0,7195667326508189	0,9992813467979431	0,10000000000000009	0,0	0,0
15	1,0	0,36508603501150305	1,0	0,7802174283463159	0,2	0,684793992539187	0,874584972858429	0,10000000000000009	0,0	0,0
16	1,0	0,5739463090545159	1,0	0,03527463480254178	0,2	0,6031851741106306	0,9185437560081482	1,1102230246251565e-16	0,0	0,0
17	1,0	0,5812191931348981	1,0	0,818175801015761	0,2	0,8629133895303511	0,9999524354934692	0,10000000000000009	0,0	0,0
