	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,10767449437249987	1,0	0,4489201912739108	0,2	0,36023689089925126	0,8115118741989136	0,10000000000000009	0,0	0,0
1	1,0	0,07344215573724544	1,0	0,7703667084330932	0,2	0,38643384120120605	0,3738465905189514	0,10000000000000009	0,0	0,0
2	1,0	0,5792703050319407	1,0	0,7186404800534006	0,2	0,8099847648281149	0,09822623431682587	0,10000000000000009	0,0	0,0
3	1,0	0,12261850334609492	1,0	0,6443110232671301	0,2	0,5322988049400337	0,2948133051395416	0,10000000000000009	0,0	0,0
4	1,0	0,552120236526284	1,0	0,5876707978736311	0,2	0,9723668528452992	0,17569556832313538	0,10000000000000009	0,0	0,0
5	1,0	0,20977187823943522	1,0	0,4732282806648438	0,2	0,0781645136046395	0,0	-0,6000000000000001	0,0	1,0
6	1,0	0,15653095685537366	1,0	0,19148860383842614	0,2	0,9570968766157211	0,9477678537368774	0,10000000000000009	0,0	0,0
7	1,0	0,03137951225877811	1,0	0,8530675828727139	0,2	0,5670921341655437	-0,05527174845337868	-0,6000000000000001	0,0	1,0
8	1,0	0,18656249204664532	1,0	0,4976169277988668	0,2	0,6602284102733056	0,617400050163269	0,10000000000000009	0,0	0,0
9	1,0	0,3974896355250833	1,0	0,7091417302383065	0,2	0,11568996527028452	-0,45032477378845215	-0,6000000000000001	0,0	1,0
10	1,0	0,13290325414971405	1,0	0,326908184180269	0,2	0,39106309467422373	-0,909661054611206	-0,6000000000000001	0,0	1,0
11	1,0	0,42234839989546547	1,0	0,3147883784626805	0,2	0,5729819088231722	0,7766163349151611	0,10000000000000009	0,0	0,0
12	1,0	0,566568738729759	1,0	0,6998552470204374	0,2	0,6223127426357196	0,9504671692848206	0,10000000000000009	0,0	0,0
13	1,0	0,7832066801501745	1,0	0,954289572317901	0,2	0,25906103111429113	-0,24461182951927185	-0,6000000000000001	0,0	1,0
14	1,0	0,48689420428515184	1,0	0,9883688415181359	0,2	0,839408935109666	0,8849313855171204	0,10000000000000009	0,0	0,0
15	1,0	0,8842191259588374	1,0	0,24002337837803667	0,2	0,13368033166636528	0,2342751920223236	1,1102230246251565e-16	0,0	0,0
16	1,0	0,9570626115639679	1,0	0,9073068961669161	0,2	0,47919523761682004	-0,020854134112596512	-0,6000000000000001	0,0	1,0
17	1,0	0,41787019400633185	1,0	0,7708599419089044	0,2	0,3660120252406762	0,0	-0,6000000000000001	0,0	1,0
18	1,0	0,7113652180356009	1,0	0,8002086253082523	0,2	0,9652274644351736	0,12612618505954742	0,10000000000000009	0,0	0,0
19	1,0	0,002737306837717002	1,0	0,48279836603677284	0,2	0,7596717518780471	-0,4606524109840393	-0,6000000000000001	0,0	1,0
20	1,0	0,5010768935211988	1,0	0,21106176188443482	0,2	0,785546094002867	-0,8744077682495117	-0,6000000000000001	0,0	1,0
21	1,0	0,6586656410826301	1,0	0,736545463979635	0,2	0,8704769772155075	0,0	-0,6000000000000001	0,0	1,0
22	1,0	0,5308690994284315	1,0	0,8895863706524308	0,2	0,5415679149811308	-0,009758694097399712	-0,6000000000000001	0,0	1,0
23	1,0	0,6124637866510318	1,0	0,6122245058168546	0,2	0,07499828903388717	-0,46742722392082214	-0,6000000000000001	0,0	1,0
24	1,0	0,9498169402127793	1,0	0,8002794462399574	0,2	0,7317781232919419	0,898794412612915	1,1102230246251565e-16	0,0	0,0
25	1,0	0,7191072075886662	1,0	0,5471231810017919	0,2	0,5784893603363065	0,9592073559761047	1,1102230246251565e-16	0,0	0,0
26	1,0	0,7557735775145618	1,0	0,04451365980867794	0,2	0,7517267586575872	0,5556116104125977	1,1102230246251565e-16	0,0	0,0
27	1,0	0,40733629904180957	1,0	0,6270427328727077	0,2	0,09325442532647699	0,8188079595565796	0,10000000000000009	0,0	0,0
28	1,0	0,47451756767595377	1,0	0,8782343746516489	0,2	0,5359541775512559	-0,963382363319397	-0,6000000000000001	0,0	1,0
29	1,0	0,9141052058664546	1,0	0,6087604580215934	0,2	0,12230360515142225	0,9530819058418274	1,1102230246251565e-16	0,0	0,0
30	1,0	0,3151795479267997	1,0	0,5908936651267077	0,2	0,02928818184148041	0,9213573932647705	0,10000000000000009	0,0	0,0
31	1,0	0,30028250732655215	1,0	0,652054696173703	0,2	0,6552893381863751	0,11072362959384918	0,10000000000000009	0,0	0,0
32	1,0	0,2294729252787845	1,0	0,9043804301289001	0,2	0,7857276514438948	0,3184989094734192	0,10000000000000009	0,0	0,0
33	1,0	0,26536591354224837	1,0	0,5307428183348539	0,2	0,020727277904006636	-0,02436366118490696	-0,6000000000000001	0,0	1,0
34	1,0	0,9520085887723202	1,0	0,4492499324603376	0,2	0,19672741317786857	0,954138457775116	1,1102230246251565e-16	0,0	0,0
35	1,0	0,4300107586962264	1,0	0,9586374467321165	0,2	0,09739906208172533	0,19976171851158142	0,10000000000000009	0,0	0,0
36	1,0	0,27363470595521944	1,0	0,8144246779344521	0,2	0,6451089877666706	0,5884119868278503	0,10000000000000009	0,0	0,0
37	1,0	0,4167550579931095	1,0	0,5017518391351843	0,2	0,6065333011097762	0,4795922636985779	0,10000000000000009	0,0	0,0
38	1,0	0,7946297210960034	1,0	0,6400196536480921	0,2	0,85319521663904	0,9407945275306702	1,1102230246251565e-16	0,0	0,0
39	1,0	0,6002449740716382	1,0	0,05119569224592735	0,2	0,918068588211555	-0,15049567818641663	-0,6000000000000001	0,0	1,0
40	1,0	0,21341455380685626	1,0	0,661288585903937	0,2	0,2702985724655339	0,8639243245124817	0,10000000000000009	0,0	0,0
41	1,0	0,11587165933276622	1,0	0,23483341131828084	0,2	0,30689515596956807	0,06817042082548141	-0,6000000000000001	0,0	1,0
42	1,0	0,5607547143527957	1,0	0,32858738435236146	0,2	0,6219163688358471	0,5353450179100037	1,1102230246251565e-16	0,0	0,0
43	1,0	0,20025707791903125	1,0	0,6850840406827664	0,2	0,12078884555865521	0,9115046858787537	0,10000000000000009	0,0	0,0
44	1,0	0,6468429807245456	1,0	0,9465785583843627	0,2	0,34734561506503037	0,38773268461227417	0,10000000000000009	0,0	0,0
45	1,0	0,12987747737081323	1,0	0,7494102472887678	0,2	0,3762090569147081	0,6055577993392944	0,10000000000000009	0,0	0,0
46	1,0	0,6574571675979839	1,0	0,6718108673177099	0,2	0,4419515462607091	-0,5562001466751099	-0,6000000000000001	0,0	1,0
47	1,0	0,9059545429531439	1,0	0,20409332759053844	0,2	0,7426519828308487	0,9759802222251892	1,1102230246251565e-16	0,0	0,0
48	1,0	0,09760431025246297	1,0	0,9317414707599468	0,2	0,5455887354896625	0,0	-0,6000000000000001	0,0	1,0
49	1,0	0,5423195413616112	1,0	0,5486806678699151	0,2	0,15645302136817574	-0,4845782220363617	-0,6000000000000001	0,0	1,0
50	1,0	0,982813605335121	1,0	0,8732211598861283	0,2	0,8398761036786678	0,43245401978492737	1,1102230246251565e-16	0,0	0,0
51	1,0	0,0033282187103146343	1,0	0,23955141802118918	0,2	0,19418237846423103	0,651506245136261	0,10000000000000009	0,0	0,0
52	1,0	0,79442652134931	1,0	0,9443639015410177	0,2	0,48988566067183836	-0,6355172991752625	-0,6000000000000001	0,0	1,0
53	1,0	0,11337075952366205	1,0	0,45129159344382463	0,2	0,1663847336348414	0,5630459189414978	0,10000000000000009	0,0	0,0
54	1,0	0,7659997927784271	1,0	0,77953752528572	0,2	0,04424791940474759	0,0697791576385498	-0,6000000000000001	0,0	1,0
