	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,594263646827217	1,0	0,05647331207634754	0,2	0,9614744606893886	0,928057849407196	1,1102230246251565e-16	0,0	0,0
1	1,0	0,165980180538703	1,0	0,9252544480800621	0,2	0,7645732812351047	0,9994741082191467	0,10000000000000009	0,0	0,0
2	1,0	0,20696669608799745	1,0	0,07804466891053408	0,2	0,9693036209262981	0,9806160926818848	0,10000000000000009	0,0	0,0
3	1,0	0,998472474076923	1,0	0,8697398628941897	0,2	0,2940989045862785	0,9749233722686768	1,1102230246251565e-16	0,0	0,0
4	1,0	0,2880067072191943	1,0	0,06260554363487192	0,2	0,884833290196521	0,9718371033668518	0,10000000000000009	0,0	0,0
5	1,0	0,46965269754744166	1,0	0,8684958116403638	0,2	0,29665785308258263	0,9898682832717896	0,10000000000000009	0,0	0,0
6	1,0	0,43165554467980194	1,0	0,08483774327112104	0,2	0,2973037503320207	0,9745944738388062	0,10000000000000009	0,0	0,0
7	1,0	0,24676326219797262	1,0	0,709231679940999	0,2	0,22056312606111195	0,997924268245697	0,10000000000000009	0,0	0,0
8	1,0	0,922231501556863	1,0	0,7896821456098986	0,2	0,0474322480787962	0,963874101638794	1,1102230246251565e-16	0,0	0,0
9	1,0	0,7204467523941497	1,0	0,742877753860723	0,2	0,6182674843571137	0,9289080500602722	0,10000000000000009	0,0	0,0
10	1,0	0,7586753263543191	1,0	0,7742220137227837	0,2	0,5447052014395999	0,995861828327179	0,10000000000000009	0,0	0,0
11	1,0	0,8919168659349033	1,0	0,5127970870417782	0,2	0,3845958441187891	0,9112492203712463	1,1102230246251565e-16	0,0	0,0
12	1,0	0,524680250521797	1,0	0,6272838560088633	0,2	0,7341612694758747	0,8722804188728333	0,10000000000000009	0,0	0,0
13	1,0	0,7370286557506175	1,0	0,632357009511566	0,2	0,6224625715049008	0,8941755890846252	1,1102230246251565e-16	0,0	0,0
14	1,0	0,9654470614586406	1,0	0,14553138755736672	0,2	0,37057126326536527	0,8531407713890076	1,1102230246251565e-16	0,0	0,0
15	1,0	0,767395975827514	1,0	0,09360048263510479	0,2	0,7076617015637426	0,9962636232376099	1,1102230246251565e-16	0,0	0,0
16	1,0	0,2810013714338414	1,0	0,9191035184956157	0,2	0,3626558670433381	0,9975033402442932	0,10000000000000009	0,0	0,0
17	1,0	0,4763705348525583	1,0	0,5623118410470314	0,2	0,746315766128101	0,9732765555381775	0,10000000000000009	0,0	0,0
18	1,0	0,3136330294995341	1,0	0,019916614484801753	0,2	0,40851517286477357	0,9723891019821167	0,10000000000000009	0,0	0,0
19	1,0	0,8666234251980863	1,0	0,5729193799727706	0,2	0,3198989545639236	0,9774706363677979	1,1102230246251565e-16	0,0	0,0
