	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	KnobLevel_pred	Fitness	convieneSvolta	predAction
0	1,0	0,961123334804853	1,0	0,18145784010865673	0,2	0,7386046535089507	0,7276596426963806	1,1102230246251565e-16	0,0	0,0
1	1,0	0,2980243369187393	1,0	0,09874421596557992	0,2	0,28271837311228776	0,8141273856163025	1,1102230246251565e-16	0,0	0,0
2	1,0	0,8930110210494532	1,0	0,2579342899882283	0,2	0,657660386483129	0,4760584235191345	0,10000000000000009	0,0	0,0
3	1,0	0,8995015034151543	1,0	0,05187811853408408	0,2	0,47297625024041434	0,9099491238594055	1,1102230246251565e-16	0,0	0,0
4	1,0	0,5970046191366692	1,0	0,23649111757412133	0,2	0,6776108856990795	-0,8590119481086731	-0,6000000000000001	0,0	1,0
5	1,0	0,5044212519008567	1,0	0,9493570559850437	0,2	0,9665002094627521	0,9594953656196594	0,10000000000000009	0,0	0,0
6	1,0	0,31833644557612784	1,0	0,5531210855176781	0,2	0,24356889716402363	-0,6453912258148193	-0,6000000000000001	0,0	1,0
7	1,0	0,028906437810464092	1,0	0,6335412951837514	0,2	0,888091021988493	0,925495445728302	0,10000000000000009	0,0	0,0
8	1,0	0,01862283251553576	1,0	0,5540752631684741	0,2	0,21513288003351094	0,10140873491764069	0,10000000000000009	0,0	0,0
9	1,0	0,1015094164484448	1,0	0,7629782971345442	0,2	0,10586313339558595	0,0	-0,6000000000000001	0,0	1,0
10	1,0	0,12557134259203695	1,0	0,5682456374671006	0,2	0,8991268339557735	0,8402827978134155	0,10000000000000009	0,0	0,0
11	1,0	0,8462778526231571	1,0	0,5004323736090727	0,2	0,15425276132112153	0,6001026630401611	1,1102230246251565e-16	0,0	0,0
12	1,0	0,14236703048128796	1,0	0,5404397546150439	0,2	0,834963099282381	-0,7513062953948975	-0,6000000000000001	0,0	1,0
13	1,0	0,2451614852066012	1,0	0,9526126267295513	0,2	0,7532909188188649	0,9475929737091064	0,10000000000000009	0,0	0,0
14	1,0	0,5551522482316344	1,0	0,04179207981378619	0,2	0,31438544131488155	0,9775742292404175	0,10000000000000009	0,0	0,0
15	1,0	0,961114442567317	1,0	0,6207299179527868	0,2	0,8682116274193886	-0,6481959223747253	-0,6000000000000001	0,0	1,0
16	1,0	0,1673816740553299	1,0	0,06017503092815579	0,2	0,9023108270741973	-0,7613716721534729	-0,6000000000000001	0,0	1,0
17	1,0	0,27330293951830076	1,0	0,25088895737743167	0,2	0,8282893859573759	-0,030572006478905678	-0,6000000000000001	0,0	1,0
18	1,0	0,9992418687896275	1,0	0,8424386727229277	0,2	0,14647612192073944	-0,3959392011165619	-0,6000000000000001	0,0	1,0
19	1,0	0,8406841941947372	1,0	0,2813112888148779	0,2	0,8510597385779967	0,7973951101303101	1,1102230246251565e-16	0,0	0,0
20	1,0	0,5340892863503216	1,0	0,06993521973966321	0,2	0,5476492487109315	0,747736394405365	1,1102230246251565e-16	0,0	0,0
21	1,0	0,6984293097479415	1,0	0,8304981078181435	0,2	0,9374103611350668	-0,11345991492271423	-0,6000000000000001	0,0	1,0
22	1,0	0,9988212531764677	1,0	0,8782792943117204	0,2	0,1904816184307383	0,36794382333755493	1,1102230246251565e-16	0,0	0,0
23	1,0	0,5048202496574608	1,0	0,8020565533511633	0,2	0,048514394196412236	0,5869378447532654	0,10000000000000009	0,0	0,0
24	1,0	0,9454084660309199	1,0	0,6351698805493156	0,2	0,9241592666085664	0,8261441588401794	0,10000000000000009	0,0	0,0
25	1,0	0,7077540938013649	1,0	0,2730131391132494	0,2	0,4138100697681274	0,0	-0,6000000000000001	0,0	1,0
26	1,0	0,3216382514061764	1,0	0,21062389358728628	0,2	0,13917912269634036	-0,886203944683075	-0,6000000000000001	0,0	1,0
27	1,0	0,3284572438588337	1,0	0,914018241255321	0,2	0,6297603188786788	-0,8531830906867981	-0,6000000000000001	0,0	1,0
28	1,0	0,9222577810440027	1,0	0,6087867504099678	0,2	0,4438517428092622	0,9987151026725769	1,1102230246251565e-16	0,0	0,0
29	1,0	0,009578612988489832	1,0	0,1735360206154214	0,2	0,7614735874798569	0,11206842958927155	0,10000000000000009	0,0	0,0
30	1,0	0,6964899428434645	1,0	0,4889767152254674	0,2	0,009286947608460161	0,004465317819267511	-0,6000000000000001	0,0	1,0
31	1,0	0,08114878674823955	1,0	0,876720291741917	0,2	0,5683803887729609	-0,9807952642440796	-0,6000000000000001	0,0	1,0
32	1,0	0,5386493282835745	1,0	0,892572193086772	0,2	0,3601238955217533	0,30829504132270813	0,10000000000000009	0,0	0,0
33	1,0	0,44517677033130754	1,0	0,12341559196259622	0,2	0,5298144890600125	0,8267448544502258	0,10000000000000009	0,0	0,0
34	1,0	0,3763764487763258	1,0	0,6013108742085527	0,2	0,06166918449381231	-0,031681351363658905	-0,6000000000000001	0,0	1,0
35	1,0	0,8391457927820521	1,0	0,8118697084265212	0,2	0,24785705400157287	-0,04390229657292366	-0,6000000000000001	0,0	1,0
36	1,0	0,12476386474588907	1,0	0,37048064124768854	0,2	0,0017979066728658344	-0,32810404896736145	-0,6000000000000001	0,0	1,0
37	1,0	0,009363302748804925	1,0	0,7431444452686732	0,2	0,6971967038073571	0,5543251037597656	0,10000000000000009	0,0	0,0
38	1,0	0,6805543521150849	1,0	0,7091977771954314	0,2	0,9492548164515849	0,0	-0,6000000000000001	0,0	1,0
39	1,0	0,8162808240461551	1,0	0,6252365581928083	0,2	0,41677272770538276	0,0	-0,6000000000000001	0,0	1,0
40	1,0	0,2211476805378343	1,0	0,9801191202834894	0,2	0,8515861730926424	-0,913011908531189	-0,6000000000000001	0,0	1,0
41	1,0	0,036796042924794214	1,0	0,4928378753699927	0,2	0,33131713697077647	0,20829299092292786	0,10000000000000009	0,0	0,0
42	1,0	0,6060269639572972	1,0	0,007135400146892512	0,2	0,8879740438370417	-0,3580111265182495	-0,6000000000000001	0,0	1,0
43	1,0	0,6384361043280823	1,0	0,11094652764436774	0,2	0,07504821362766334	0,8309557437896729	1,1102230246251565e-16	0,0	0,0
44	1,0	0,5003256387562403	1,0	0,17047709637720276	0,2	0,8731435637049424	0,6206210255622864	1,1102230246251565e-16	0,0	0,0
45	1,0	0,7388148275442946	1,0	0,6721755466042727	0,2	0,16415536770539085	0,0	-0,6000000000000001	0,0	1,0
46	1,0	0,175528839717512	1,0	0,5881645838040589	0,2	0,5622802114514255	0,6115332841873169	0,10000000000000009	0,0	0,0
47	1,0	0,12743091031629195	1,0	0,9335634005807585	0,2	0,255016148132422	0,6250640153884888	0,10000000000000009	0,0	0,0
48	1,0	0,8810030931463834	1,0	0,7288988663424008	0,2	0,42420945194114057	0,5667049288749695	1,1102230246251565e-16	0,0	0,0
49	1,0	0,8476671776024901	1,0	0,023117504953975576	0,2	0,6459315035600874	0,3986174762248993	0,10000000000000009	0,0	0,0
50	1,0	0,6777344609271102	1,0	0,6144565511712511	0,2	0,21276068617629684	-0,5688126087188721	-0,6000000000000001	0,0	1,0
