	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	4,0	0,6524036510129224	1,0	0,7709099449240104	0,011879985922539693	0,0	0,0	0,0	1,0
1	5,0	0,06908652092052592	4,0	0,13411543974619278	0,9762472725249837	0,0	1,25	1,0	1,0
2	3,0	0,8356357659482663	4,0	0,4645298355486085	0,2169072038416655	0,32275769114494324	1,1667134052329984	0,0	1,0
3	3,0	0,22283135110957786	1,0	0,21057038084530166	0,3296136585952052	0,9110959768295288	0,8759260994019754	1,0	0,0
4	3,0	0,6430539345316972	4,0	0,4728574697479575	0,7102933396935375	0,03933199867606163	0,9731318154777608	1,0	1,0
5	6,0	0,19600406938876203	4,0	0,5723670743804123	0,06873236164479712	0,0	0,89488340574545	0,0	1,0
6	1,0	0,38205526167321546	4,0	0,696371743927426	0,7033220360821717	0,3294885754585266	0,75	0,0	0,0
7	6,0	0,23601114593999106	2,0	0,7463571604007809	0,32450029721993945	0,6709951162338257	1,0	1,0	0,0
8	2,0	0,6584347902601697	2,0	0,177870878697306	0,2825263105514675	0,9388034343719482	0,0	1,0	0,0
9	4,0	0,5090916051327091	4,0	0,7820896690019425	0,898622503166984	0,0	1,1836020810497478	1,0	1,0
10	2,0	0,22641458803934955	1,0	0,8160412005942962	0,8654288072551687	0,0	0,9464485635591168	1,0	1,0
11	3,0	0,47578505457821774	2,0	0,6366006336520018	0,23545531002004272	0,0	0,8449914668833863	0,0	1,0
12	5,0	0,010713214364132306	2,0	0,8482725751035182	0,38016535664451223	0,0	0,9227165394148953	0,0	1,0
13	5,0	0,8637096752129552	1,0	0,5781468914655032	0,7478233200572211	0,0841623917222023	1,0	1,0	1,0
14	5,0	0,6251458875233246	3,0	0,2685315386584669	0,9215025060663276	0,0	1,0	1,0	1,0
15	4,0	0,5517701175240057	4,0	0,5134561171716377	0,23334947192177713	0,2950817942619324	0,0	0,0	1,0
16	1,0	0,7350749104418696	2,0	0,6571138374703153	0,14013241211116823	1,0	0,9489831926811835	0,0	0,0
17	5,0	0,5525863131462949	6,0	0,3603094924733381	0,030562145456074385	0,7047476768493652	0,5534519076536857	0,0	0,0
18	2,0	0,13219069489061974	3,0	0,2527431529169961	0,6636990209680529	0,10051176697015762	0,404384511821242	1,0	1,0
19	2,0	0,7510101593353957	6,0	0,6264602701610674	0,02170477363827028	0,35995960235595703	1,0	0,0	0,0
20	2,0	0,567111536098911	5,0	0,7567950135082292	0,09448295871207202	0,0	0,25	0,0	1,0
21	2,0	0,2044912911082145	6,0	0,5807787008487114	0,7467053632374026	0,0	0,7247249264789706	0,0	1,0
22	1,0	0,927295013567285	3,0	0,5391609965494026	0,6977570013212225	0,060495615005493164	0,43010648395947615	0,0	1,0
23	6,0	0,5556436357546186	4,0	0,18225355665946552	0,4710015616709916	0,10870499908924103	1,0	1,0	1,0
24	6,0	0,5518700382225719	3,0	0,3149034281041536	0,9149373296116659	0,0	1,0	1,0	1,0
25	6,0	0,18565005182462924	4,0	0,6233263668747581	0,865793162445104	0,0	1,1767084632226235	1,0	1,0
26	3,0	0,2573301341386276	5,0	0,21700518351583986	0,23539375834253895	0,0	0,8550869079625486	0,0	1,0
27	1,0	0,7545955882660865	2,0	0,06308924255857085	0,9899186991014931	0,0	1,25	1,0	1,0
28	1,0	0,1372003166599609	6,0	0,2467650389909939	0,2813962379495428	0,0	0,0	0,0	1,0
29	1,0	0,9313894977047079	1,0	0,5499821513770321	0,8573400446307958	0,3108997941017151	1,25	1,0	1,0
30	1,0	0,28435980805150285	4,0	0,9921527691862645	0,19533558647482774	1,0	0,75	0,0	0,0
31	1,0	0,707866071683902	3,0	0,07404585104737682	0,8693609467177693	1,0	0,0	1,0	0,0
32	4,0	0,2312528149666555	2,0	0,43151121027209705	0,9377098170391249	0,0	1,2285047882924633	1,0	1,0
33	4,0	0,8262930407265153	2,0	0,41846504459226685	0,2213797869542189	0,9360114336013794	-0,25	1,0	0,0
34	4,0	0,744648194900028	1,0	0,16164996942020582	0,6649537539449873	0,09870398044586182	1,25	1,0	1,0
35	4,0	0,054849695302673585	5,0	0,6345196821689566	0,7989139869906269	0,3276880979537964	1,0	1,0	0,0
36	1,0	0,08110557097198623	4,0	0,28330229825200914	0,21336018041183646	0,0851958841085434	0,75	0,0	0,0
37	6,0	0,81942519506367	5,0	0,6497278981758197	0,9115291255694211	0,0	0,9643046190030342	1,0	1,0
38	5,0	0,7080444390696072	1,0	0,28166974067454065	0,6796268608409685	0,09633427113294601	0,9591828342699222	1,0	1,0
39	4,0	0,5242315332595507	6,0	0,22135016878455493	0,10695079417635334	0,0	0,9245046536904341	0,0	1,0
40	1,0	0,9026163858753262	3,0	0,3439558942055415	0,6900121096879344	0,1796901375055313	0,5018164067480395	1,0	1,0
41	3,0	0,46394214315492077	2,0	0,5216884720082277	0,2918155194123755	0,0	0,13670589609026532	1,0	1,0
42	5,0	0,48744749948084587	1,0	0,8166947300754271	0,054938399348743894	0,0	0,9812293055787875	1,0	1,0
43	3,0	0,6880458606386658	3,0	0,36836874686019694	0,4555119051285802	0,0	1,25	1,0	1,0
44	1,0	0,845130073497541	6,0	0,36566128404700704	0,11106186744719981	0,0	0,25	0,0	1,0
45	1,0	0,21600664821368476	4,0	0,957807609922114	0,33049222767486697	0,4463217854499817	0,75	0,0	0,0
46	6,0	0,2929424586492573	5,0	0,9806932280400564	0,0690793892532453	0,0	0,25	0,0	1,0
47	1,0	0,3175235571775308	2,0	0,7260792278789728	0,8459641547541948	0,0	0,7299732545236834	1,0	1,0
