	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	3,0	0,3745845822568996	1,0	0,28829313656158406	0,18718091328026665	0,3854275047779083	0,7317844933650463	1,0	1,0
1	3,0	0,8864942490109042	2,0	0,8869935232426466	0,7643859610901729	1,0	-0,25	1,0	0,0
2	5,0	0,03509113116400053	4,0	0,5495156066955316	0,895399484184944	0,0	1,16422772055353	1,0	1,0
3	3,0	0,9659032571188878	1,0	0,8921901521373451	0,9207430257965726	0,2093481719493866	0,9884025333915877	1,0	1,0
4	2,0	0,5148249463026286	2,0	0,3979492124311128	0,10202890439020851	0,0	0,25	0,0	1,0
5	2,0	0,7601751186945932	4,0	0,4013231250621264	0,8920807347282845	0,0	1,25	1,0	1,0
6	1,0	0,40580582738203186	6,0	0,5706290062585512	0,9069553036381768	0,0	1,0	1,0	1,0
7	3,0	0,6202025056539615	5,0	0,12981569912694568	0,3134614140716655	0,0	1,0	0,0	1,0
8	2,0	0,31620552518500866	4,0	0,5466703714741977	0,4429669658601215	0,08865917474031448	0,70375799895972	0,0	1,0
9	4,0	0,8446351341126171	5,0	0,41858441001957813	0,24312221747524676	0,4427723288536072	0,0	0,0	1,0
10	2,0	0,6604591483301013	4,0	0,2621337080327254	0,20289614850902482	0,0	1,1806612433640926	0,0	1,0
11	3,0	0,1386691291753538	6,0	0,4396552433241503	0,696542995983295	0,07028193771839142	0,8201413819393227	0,0	1,0
12	4,0	0,29254102394471615	2,0	0,08241045564781113	0,41890398620212854	0,0	1,25	1,0	1,0
13	4,0	0,8941817832652024	6,0	0,10726818910453151	0,5438095260888278	0,0	1,0	1,0	1,0
14	1,0	0,001626955800878238	4,0	0,36261368364842184	0,7748012007473668	0,0	0,7346381885164275	0,0	1,0
15	6,0	0,8594254320902509	4,0	0,519786228351239	0,06303086361471244	0,5150660276412964	0,9181896225289989	0,0	1,0
16	1,0	0,05423301002777936	1,0	0,6107377070604176	0,6967089777945188	0,0	0,8442534697007861	1,0	1,0
17	1,0	0,11948115814809701	3,0	0,3152364999044728	0,8370725585308422	0,0	0,9502630896255903	1,0	1,0
18	1,0	0,07010643941874273	4,0	0,7100128738803341	0,9258851363550895	0,5953383445739746	0,75	1,0	0,0
19	5,0	0,9993902947587638	1,0	0,00925663520650677	0,158685685461321	0,0	1,0	1,0	1,0
20	5,0	0,34159980263940726	5,0	0,8891678101786494	0,6166785169252723	0,5757702589035034	1,0	1,0	0,0
21	3,0	0,39023323356708417	2,0	0,9479620609136442	0,73353274217333	0,9347104430198669	0,6429995309899251	1,0	0,0
22	1,0	0,8097492134720425	6,0	0,9258615600461411	0,4838383978501969	0,9476112723350525	0,9131746397781688	0,0	0,0
23	2,0	0,6926653202103972	4,0	0,10721929490691062	0,8211840890987792	0,0	1,25	1,0	1,0
24	4,0	0,3271538056819321	5,0	0,31212577959280285	0,022800765022811476	0,32590293884277344	1,015685611874436	0,0	1,0
