	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	5,0	0,24737197735448146	5,0	0,5538464334357912	0,23024120487116928	0,0	0,6499999999999999	0,0	1,0
1	3,0	0,8299830597397767	3,0	0,1507337368226439	0,771083374992264	0,0	0,6499999999999999	0,0	1,0
2	2,0	0,4355487587886291	3,0	0,36204824907861044	0,20565896710274456	1,0	0,18333333333333335	0,0	0,0
3	2,0	0,3071529851588124	3,0	0,7163606525348402	0,06792400398370091	1,0	0,08333333333333331	0,0	0,0
4	3,0	0,04551204813522236	1,0	0,005660566606225159	0,6100484384642726	0,0	0,75	0,0	1,0
5	5,0	0,8025704421454899	2,0	0,6444889154008454	0,048558165302339695	0,8626106381416321	0,08333333333333331	0,0	0,0
6	6,0	0,3254023686082227	1,0	0,09018273785610442	0,4176634930529862	0,0	0,75	0,0	1,0
7	3,0	0,8249839018228788	6,0	0,6350391619265237	0,44664814505268424	0,4917907118797302	0,3333333333333333	0,0	0,0
8	1,0	0,47078908039293976	1,0	0,054844874188275994	0,4853275767797999	0,3750210702419281	0,75	0,0	1,0
9	2,0	0,6594589704613555	4,0	0,32684875076714415	0,25432919047160685	0,0	0,6499999999999999	0,0	1,0
10	6,0	0,2775509047011998	2,0	0,7877274695955835	0,333441011817575	0,0	0,6499999999999999	0,0	1,0
11	6,0	0,7905176431068491	1,0	0,48689033601163423	0,9881884602314117	0,0	0,39999999999999997	0,0	1,0
12	5,0	0,885697474426361	4,0	0,5689348326918144	0,18925066507140098	0,0	0,39999999999999997	0,0	1,0
13	1,0	0,07739022652115901	2,0	0,20084739689204478	0,5728698956498761	0,0	0,5	0,0	1,0
14	2,0	0,3328128164737263	1,0	0,5873498143459951	0,9353326173327802	1,0	0,08333333333333331	0,0	0,0
15	4,0	0,6517034641148209	2,0	0,2965661764424854	0,1345943796628647	1,0	0,3333333333333333	0,0	0,0
16	2,0	0,8519014189246747	4,0	0,14142763241673062	0,4919030391605529	0,0	0,6499999999999999	0,0	1,0
17	4,0	0,6754591932377562	6,0	0,5551357737223631	0,47234257536376856	0,7419029474258423	0,08333333333333331	0,0	0,0
18	2,0	0,00047064388612605423	3,0	0,9810435827004655	0,050298634249839824	0,8413431644439697	0,08333333333333331	0,0	0,0
19	5,0	0,17452746622243265	1,0	0,7810360373926913	0,9587270448514135	0,8023896813392639	0,3333333333333333	0,0	0,0
20	1,0	0,06277210764860386	6,0	0,08768161397533081	0,14362339204620755	1,0	0,18333333333333335	0,0	0,0
21	5,0	0,5209265872189152	4,0	0,02889586068559369	0,6185618569488371	1,0	0,08333333333333331	0,0	0,0
22	6,0	0,45850895785446477	4,0	0,21518085717972824	0,06039965723119978	0,0316631942987442	0,75	0,0	1,0
23	2,0	0,5890577738367718	5,0	0,6776130139800827	0,7721964736963776	0,0	0,6499999999999999	0,0	1,0
24	4,0	0,7017057478074707	5,0	0,8219312403355924	0,9121814104534892	0,0	0,6499999999999999	0,0	1,0
25	1,0	0,8325348621934707	4,0	0,00360968127289929	0,9775030921781037	0,0	0,6499999999999999	0,0	1,0
