numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
6,0	0,0018461054341217809	1,0	0,06428068253917218	0,4223570131006297	0,4224974941290496	0	1	1
6,0	0,21925088001136683	2,0	0,6959957482139105	0,0390196990360091	0,6492800478936839	0	0	1
1,0	0,45475658461230783	4,0	0,825591462713066	0,7172697031807571	0,9278164597852788	0	0	1
3,0	0,6256454213481245	3,0	0,39019655175908274	0,08358754967417459	0,04695675967106061	0	0	1
4,0	0,18675983862130008	2,0	0,5483522767348552	0,9128564615013263	0,0009293678353005097	0	1	1
6,0	0,3882306330274131	2,0	0,3074309907811943	0,7377552448551791	0,8405254775055986	0	1	1
3,0	0,30728203268014576	2,0	0,39308153756654707	0,5723057571224313	0,5590363688139259	0	1	1
2,0	0,8019535951711744	2,0	0,022625884040943678	0,23864999653904218	0,9329569596782324	0	1	1
4,0	0,6624603092875371	3,0	0,6431506205781014	0,04009302319037511	0,5134241105728735	0	0	1
3,0	0,5124387418771388	2,0	0,9958006952675251	0,3829228273023576	0,0635725231190083	0	0	1
6,0	0,7787002745322373	5,0	0,013611267080448908	0,5156164666736439	0,6110217010656681	0	1	1
6,0	0,36721405392444295	5,0	0,6147607174761446	0,15605484209637865	0,08867323135072958	0	0	1
6,0	0,1618107074849946	3,0	0,6410772954574789	0,5196520561309598	0,6143077986017755	0	1	1
4,0	0,2314332976732616	5,0	0,15240451195358307	0,674733014425127	0,10390910204069526	0	1	1
4,0	0,1791275895072847	4,0	0,02627916410673703	0,15138748829680115	0,6578677601206955	0	0	1
5,0	0,18502498020875813	4,0	0,2866860550157416	0,6048480701490112	0,22273888153007093	0	1	1
1,0	0,8326782579565846	1,0	0,3726814134643013	0,19729592713350685	0,36550020474568057	0	0	1
1,0	0,7411569465739238	3,0	0,9051729579957474	0,5225875871895905	0,004183621087589073	0	0	1
5,0	0,7477138998903312	5,0	0,7495776480082912	0,30481974618081464	0,5185241264901388	0	0	1
1,0	0,3395718584668006	3,0	0,09107582682229343	0,5448200889626426	0,6965944444808734	0	0	1
3,0	0,3572885745628399	5,0	0,9746672122929634	0,43252277799175065	0,5926213696408702	0	0	1
3,0	0,6227040322436073	2,0	0,2559854406626402	0,8843958072056589	0,003625537905020959	0	1	1
6,0	0,14056092603301917	3,0	0,09602811548049561	0,8482285123085499	0,47252409368212156	0	1	1
2,0	0,55169023801003	2,0	0,14155075896150515	0,8389117060666703	0,7577375197697733	0	1	1
5,0	0,9261833924286801	4,0	0,6699974847701966	0,5761918296821854	0,3778660739836197	0	1	1
5,0	0,0597204615410758	5,0	0,16210369037460348	0,7133682169771202	0,43052462130423697	0	1	1
2,0	0,07607032838129812	5,0	0,9291785021048475	0,6040955832143744	0,4312826569808771	0	0	1
2,0	0,31435871701637574	4,0	0,10636783133276784	0,5935030673012601	0,20312848994755217	0	1	1
6,0	0,7189940084717836	2,0	0,1456094088610359	0,7551425386058083	0,6109805236972489	0	1	1
3,0	0,3356049197987384	6,0	0,49064137425790755	0,14095525451903534	0,24611491848273437	0	0	1
1,0	0,1066895596013202	2,0	0,36289755224291464	0,45459788887561425	0,4339879488261368	0	0	1
4,0	0,7216666219597841	2,0	0,22713509247121977	0,47079125637143715	0,007433840335476671	0	1	1
2,0	0,8837107504792067	1,0	0,2806275773782916	0,7784398674698715	0,5118557701542376	0	1	1
1,0	0,015662782007515585	2,0	0,11556791598440164	0,18998521157669335	0,9108988578147921	0	0	1
2,0	0,2816912712476629	1,0	0,30236746246247026	0,4735608678998512	0,5211039815476287	0	1	1
3,0	0,08364954800901137	2,0	0,24833406854400353	0,6323393158652788	0,8142195829129178	0	1	1
6,0	0,5021729370794333	4,0	0,8749261101854084	0,7058977726115198	0,40763906059661337	0	1	1
1,0	0,33581700670563197	3,0	0,9083455996004228	0,3514073851153571	0,8472358017410179	0	0	1
2,0	0,1331377915409533	6,0	0,47842270110382745	0,6762473543804028	0,7943413433964698	0	0	1
4,0	0,9424264480217825	1,0	0,1268859015958138	0,7023803635677037	0,09140291445154969	0	1	1
1,0	0,30577570619704775	6,0	0,46637942194567106	0,3903420278500003	0,9078242820781159	0	0	1
5,0	0,47303250888418535	6,0	0,5837060640456595	0,719513266922267	0,13260018282614483	0	1	1
5,0	0,6958313076483574	4,0	0,3515368804547574	0,05293878679721575	0,2814517825093389	0	0	1
6,0	0,43603526538585036	5,0	0,7797757335433375	0,5757193390581608	0,6723469691282866	0	1	1
1,0	0,2116909500037215	1,0	0,015417537495852729	0,33648462807583945	0,10318534919586797	0	1	1
4,0	0,4344619496633195	6,0	0,2899569319049078	0,9171839783208815	0,9548493313932676	0	1	1
5,0	0,4517001000634775	4,0	0,7005804065408355	0,43559322700134806	0,3027148669575608	0	0	1
6,0	0,19000041647081278	4,0	0,5647369057750521	0,7220189150331779	0,7712998583307084	0	1	1
5,0	0,9455710130934383	1,0	0,44289267147468414	0,3676907472823525	0,3461919273387625	0	1	1
1,0	0,8635804823240529	5,0	0,49910263951255385	0,6789147164407145	0,37718897789962735	0	0	1
1,0	0,9488086907634787	6,0	0,3561807769164278	0,9703973878097429	0,07201444160174131	0	1	1
2,0	0,04548011046014977	2,0	0,06604974079157033	0,21225975551235265	0,8513027428929641	0	0	1
4,0	0,7322219482209869	1,0	0,14238904512365635	0,7503568435304969	0,9213476574384062	0	1	1
6,0	0,9319356126332204	3,0	0,7249761240437608	0,8015075993376453	0,1752784101802577	0	1	1
2,0	0,7177356623842237	6,0	0,13830469705334725	0,8314680107469601	0,10084986158329845	0	1	1
5,0	0,80819656181734	1,0	0,23229924002435476	0,49130865298917314	0,33678888319233147	0	1	1
1,0	0,894989766008425	4,0	0,9499939611135452	0,6172341585686508	0,2860495485348715	0	0	1
4,0	0,7386484135879744	4,0	0,6214546105243479	0,33107248649061005	0,7625411757441157	0	0	1
6,0	0,3074024444685022	4,0	0,30739603125465	0,8726514504512092	0,6633594869747637	0	1	1
4,0	0,4865636083458985	5,0	0,4877379992192623	0,9708145698752295	0,7566852982182797	0	1	1
1,0	0,9960122594762787	5,0	0,8070908465801389	0,7557592391860781	0,19063320763469427	0	0	1
5,0	0,8975185384448052	3,0	0,7918069668854972	0,6093751128077177	0,7712484283288281	0	1	1
