numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
5,0	0,6265921243229324	4,0	0,7282092606370111	0,11671886738834991	0,6448388130411482	0,25	0	0
4,0	0,35674789091435344	3,0	0,4340837645869505	0,5462028675588722	0,7955265811065867	0,25	1	0
5,0	0,30071924186384646	1,0	0,9966436465509911	0,08912549920916468	0,2639509546064589	0,25	1	0
1,0	0,007303046515858669	4,0	0,5526485279514198	0,31767969203851254	0,511012522601297	0,25	0	0
3,0	0,21410083650225376	3,0	0,9890008851821699	0,617036880856749	0,5178553363968582	0,25	0	0
6,0	0,8319433759819735	3,0	0,0958386889737678	0,23577904617856915	0,611201675790698	0,25	1	0
6,0	0,3631215060137112	6,0	0,4796581089685257	0,1787218401898225	0,9750418614688303	0,25	0	0
1,0	0,9033073771324437	6,0	0,41595018007415296	0,4194858675116073	0,0986722345080786	0,25	0	0
4,0	0,8982542914113756	3,0	0,9218717489190639	0,7746199185524613	0,9651747304364395	0,25	1	0
1,0	0,15744629491461692	3,0	0,6839785572861671	0,21361826954781482	0,46991708016060973	0,25	0	0
3,0	0,2769623091615043	5,0	0,36422288528121327	0,9209546692293807	0,030440312439026562	0,25	1	0
1,0	0,29684643138932887	6,0	0,4786706969154557	0,7354180324682207	0,16724624476844296	0,25	0	0
4,0	0,13468283337015519	6,0	0,8274283142345915	0,8587203911666789	0,4688661543169992	0,25	1	0
2,0	0,1508516208263252	6,0	0,9801775321273719	0,9343245355811277	0,6142073010579747	0,25	1	0
1,0	0,5716569608343598	5,0	0,010629602424274465	0,6217559862765806	0,5825429891628031	0,25	0	0
6,0	0,3258089335058616	2,0	0,2687743146812587	0,9124563484814522	0,10581559356184234	0,25	1	0
1,0	0,4353516241682893	6,0	0,9751243870277434	0,2761723668837469	0,6772264973917708	0,25	0	0
2,0	0,8103332906046832	4,0	0,11152322668319803	0,1755075995131824	0,21904653531067697	0,25	0	0
3,0	0,5459505544810388	5,0	0,7828545661685969	0,3908965072379924	0,2605800672821438	0,25	0	0
3,0	0,0673509504718498	1,0	0,33646280194031375	0,24186978378054658	0,6720293803079384	0,25	0	0
3,0	0,5734790748394653	2,0	0,5852924835656566	0,4872779793887766	0,8591353085385733	0,25	1	0
3,0	0,3688463469834822	3,0	0,6728469733254536	0,9221069257368915	0,9987938317052987	0,25	1	0
6,0	0,693633529162977	4,0	0,5414615491058868	0,7712761498105247	0,43065182797869683	0,25	1	0
5,0	0,8624315518213211	2,0	0,7918222277507224	0,7805702281286413	0,12905319097350465	0,25	1	0
2,0	0,5596310339496154	1,0	0,3173439252565162	0,8016992723270264	0,30494994390204067	0,25	1	0
6,0	0,03944779186280978	1,0	0,6425519620604655	0,1280953237910153	0,40765003963732505	0,25	0	0
5,0	0,00048474949558119373	5,0	0,25422272738748775	0,5997906976044102	0,6176738767707088	0,25	1	0
2,0	0,2741643290006842	1,0	0,8578526027837082	0,9501662410372563	0,9771615201951912	0,25	1	0
5,0	0,36654952689513776	3,0	0,874087660771652	0,9259265734364766	0,3802867994812069	0,25	1	0
3,0	0,08782785729751474	1,0	0,07386871533602724	0,5593898851609653	0,2673722934465257	0,25	1	0
3,0	0,7595469502063718	4,0	0,6123303640602201	0,7879978499039008	0,3683523403817658	0,25	1	0
5,0	0,6314266870317556	5,0	0,6085841467062952	0,7273538872350005	0,17398797798593746	0,25	1	0
1,0	0,16318492624313508	6,0	0,21792693234635552	0,5329332957308296	0,3522283445253307	0,25	0	0
4,0	0,19052256943375045	4,0	0,4608048793186438	0,30517091411714503	0,6396850220083231	0,25	0	0
6,0	0,24445566294505527	1,0	0,4459315732643858	0,7252875737277025	0,06881447421747444	0,25	1	0
4,0	0,2578892815008683	2,0	0,18957061682277843	0,6778034070387039	0,08574974761331977	0,25	1	0
6,0	0,28003946080613873	4,0	0,5861470502155691	0,9273235293945735	0,5479408447107983	0,25	1	0
1,0	0,4365002568824994	4,0	0,8419080863734307	0,7110456150659901	0,29644349821338545	0,25	0	0
6,0	0,9741641463762714	1,0	0,9513750330018342	0,10039687686692711	0,680313856553547	0,25	1	0
4,0	0,5199142586636778	5,0	0,10670991116692163	0,6274467771939841	0,36595451572571946	0,25	1	0
5,0	0,024566095641448737	5,0	0,5437313862613516	0,302039324773155	0,13255638702869577	0,25	0	0
3,0	0,35927835367830174	1,0	0,21469530795289615	0,9555124264986175	0,7212111199112319	0,25	1	0
6,0	0,009635597731022183	3,0	0,8622898730079677	0,3713285464329166	0,19916366815129094	0,25	0	0
4,0	0,659351837970116	4,0	0,3607112881600256	0,3047231036759086	0,9462856939739388	0,25	0	0
2,0	0,11595098826020234	3,0	0,6470000252835582	0,9688366274585087	0,8840963723637913	0,25	1	0
6,0	0,21604472275318698	6,0	0,2581736420927161	0,5911399794744236	0,35838450450275583	0,25	1	0
6,0	0,7801566923698959	5,0	0,11566392440303974	0,6548017557753609	0,8694745952148616	0,25	1	0
1,0	0,5558724994560136	5,0	0,4726276503035818	0,40289451966961176	0,8711287779642956	0,25	0	0
5,0	0,27363674218452927	6,0	0,08588462710368072	0,07912408930086012	0,4787816864327411	0,25	0	0
6,0	0,318792556668551	2,0	0,2886867978508897	0,3802119000118266	0,9612005619028218	0,25	1	0
3,0	0,35118821950246903	1,0	0,39700836327607414	0,1734527274196006	0,6457080016451501	0,25	1	0
1,0	0,7091305189343793	5,0	0,2876111357023946	0,00028518200955596207	0,2944439628231428	0,25	0	0
3,0	0,9354820440464774	2,0	0,7768072462044797	0,23046665658311194	0,3788951531590141	0,25	1	0
3,0	0,5175533918647238	3,0	0,5320046525885042	0,5034889729365686	0,16402398545177066	0,25	1	0
5,0	0,5489329501993554	4,0	0,20337102723701606	0,1468078519142484	0,682365014425749	0,25	0	0
1,0	0,45043674578702886	2,0	0,17306294410076428	0,8354853961165186	0,4993854109162369	0,25	1	0
1,0	0,125126048992787	5,0	0,24459026870636558	0,417786059564652	0,5445873343292679	0,25	0	0
2,0	0,9672578846910088	2,0	0,629516853660527	0,08886006292293092	0,8904927395782211	0,25	0	0
6,0	0,06796254954398306	4,0	0,8855788283179183	0,8255547432108451	0,5421709242419488	0,25	1	0
2,0	0,4412527887518811	5,0	0,4453695484614799	0,544149818208418	0,2925677610779077	0,25	0	0
3,0	0,8355609589829219	5,0	0,9901438120020029	0,4472556797957421	0,24881305259361752	0,25	0	0
1,0	0,2095758546435179	4,0	0,5846213773363449	0,7229349391868471	0,7886271808869918	0,25	0	0
2,0	0,46175290394925594	6,0	0,21898626218570094	0,11461750479478527	0,9956162896092794	0,25	0	0
5,0	0,37132920882484255	3,0	0,5055550316972733	0,4168879335067336	0,11140257495378358	0,25	1	0
3,0	0,923365772381872	3,0	0,13322519257694254	0,7917618287378876	0,7232109686903063	0,25	1	0
1,0	0,09550676816039305	1,0	0,6562702067603031	0,8078934231372372	0,30160629167583597	0,25	1	0
4,0	0,6475975103669581	5,0	0,7289038255001751	0,3851584074051184	0,39197614781533807	0,25	0	0
6,0	0,9132061619090001	3,0	0,47448008402375685	0,1715553146346951	0,11791106786664196	0,25	1	0
2,0	0,07269522184678778	5,0	0,9837835303531068	0,9853925250530177	0,4736269675754291	0,25	1	0
5,0	0,8187762671730708	3,0	0,4353801426290732	0,9304690914666084	0,03509091824774824	0,25	1	0
5,0	0,8984581282549525	6,0	0,5762912330855171	0,16250475520436058	0,9472352106914219	0,25	0	0
5,0	0,9803853541912728	5,0	0,8792366798287677	0,22548101415419397	0,5737273154687382	0,25	0	0
3,0	0,6493881688706103	4,0	0,7311008247919903	0,984798293211693	0,8638568990058332	0,25	1	0
5,0	0,7424726804082243	3,0	0,9535828305053909	0,5435381528394877	0,6978206706802188	0,25	1	0
2,0	0,15347410830243668	5,0	0,503637261283659	0,7437259879672676	0,14633499231168712	0,25	0	0
6,0	0,024133326508644526	4,0	0,8766745834180284	0,4821175397331432	0,37089411417953677	0,25	0	0
2,0	0,3105082116644987	2,0	0,3309000183903348	0,9396964692891681	0,036051502362571486	0,25	1	0
5,0	0,8776091015174087	2,0	0,3954366930201284	0,9390834635870622	0,9074205556069447	0,25	1	0
3,0	0,001704941144900829	5,0	0,28093443558863274	0,04485043409394773	0,9937407097779454	0,25	0	0
2,0	0,7299743943526256	3,0	0,986516982957778	0,8073889230196104	0,1164605959132452	0,25	1	0
3,0	0,9438489833498225	1,0	0,8978523301422675	0,3913853129853496	0,4569099584033752	0,25	1	0
6,0	0,7964736573898833	1,0	0,2006841463198067	0,8277014819124123	0,5393002801586622	0,25	1	0
4,0	0,5940380331004357	6,0	0,5357405482309152	0,3833651602581273	0,962289601202156	0,25	0	0
3,0	0,17687944585963056	1,0	0,08617374664913557	0,308186748748408	0,907661474579772	0,25	1	0
2,0	0,19998610764441904	5,0	0,7311491515092085	0,6775853369327124	0,20381991169751745	0,25	0	0
2,0	0,4961171115697538	3,0	0,8083809671501413	0,4712422467380517	0,3949380782293276	0,25	0	0
3,0	0,9231831872606336	2,0	0,29529493700174114	0,5545238146241288	0,9099376835274868	0,25	1	0
4,0	0,351184299610644	1,0	0,6555335901624529	0,6688806280515968	0,33494217221134504	0,25	1	0
4,0	0,7584895328116388	6,0	0,11898350338109964	0,31769496205989944	0,636339353740212	0,25	0	0
1,0	0,7915015261768502	3,0	0,21979838286016595	0,9214385784816961	0,5221672360102174	0,25	1	0
4,0	0,31301157308241645	1,0	0,21343502804386316	0,736413644687442	0,926697780018716	0,25	1	0
1,0	0,40464335083724157	3,0	0,8761986671972628	0,3861929408410728	0,6442668084124511	0,25	0	0
2,0	0,3247834542788164	4,0	0,8289144807755815	0,04234825380096352	0,5306752335071229	0,25	0	0
5,0	0,23233864149953953	2,0	0,5056748605951564	0,09859521506167201	0,13786060475085782	0,25	0	0
1,0	0,43666050088002606	2,0	0,6236639311024735	0,030975798200509774	0,3358570366719523	0,25	0	0
1,0	0,6317670458976458	3,0	0,29400588805091943	0,07615064864802146	0,8518890800260177	0,25	0	0
5,0	0,47860340435699766	6,0	0,5699779733870964	0,11637637305746584	0,598623698797271	0,25	0	0
3,0	0,15067269572901265	3,0	0,14290544916807812	0,33559552122404157	0,8428630192244482	0,25	0	0
3,0	0,08955932981854242	4,0	0,8632844909890358	0,19614878736313746	0,5054551390333861	0,25	0	0
5,0	0,6373235944554894	1,0	0,47339654402639875	0,045650451896654065	0,663552016419159	0,25	1	0
