	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
0	1,0	0,36299132273832535	6,0	0,6377942524639153	0,8239154745398597	0,1284894347190857	0,08333333333333331	0,0	0,0
1	1,0	0,9965815303224457	6,0	0,5170601288714509	0,9350916500181342	0,04247552156448364	0,6499999999999999	0,0	1,0
2	5,0	0,645624055465462	4,0	0,6561623202477584	0,3644413087977727	0,0	0,39999999999999997	0,0	1,0
3	1,0	0,489256261520187	2,0	0,17078096307848734	0,17296154124285712	0,6962305903434753	0,43333333333333335	0,0	0,0
4	6,0	0,9689031593323346	5,0	0,6603848994681187	0,7817037251760458	0,037821754813194275	0,39999999999999997	0,0	1,0
5	5,0	0,8300174733347628	6,0	0,4734155539815851	0,24284766194169438	0,0	0,39999999999999997	0,0	1,0
6	3,0	0,06940720231273045	1,0	0,42350874480542255	0,20930360776924817	0,8887690305709839	0,18333333333333335	0,0	0,0
7	2,0	0,3447408880193832	4,0	0,9224144671711227	0,8691497208279433	1,0	0,08333333333333331	0,0	0,0
8	2,0	0,43400532627278665	3,0	0,45892947663247874	0,01895356009302751	0,0	0,5	0,0	1,0
9	6,0	0,68523414665689	2,0	0,7016827485226356	0,20843737333768642	0,781403124332428	0,08333333333333331	0,0	0,0
10	2,0	0,7167027605855943	1,0	0,47105132724124255	0,7087293749272618	1,0	0,3333333333333333	0,0	0,0
11	1,0	0,6805494503992655	1,0	0,2591670270085652	0,3955924083505712	0,0	0,6499999999999999	0,0	1,0
12	1,0	0,3689025905259036	3,0	0,41430210184937344	0,4964888727562742	0,16091005504131317	0,5	0,0	1,0
13	4,0	0,819385868776346	4,0	0,13755810034180505	0,3212487601673951	0,44472578167915344	0,39999999999999997	0,0	1,0
14	5,0	0,5905393160373743	6,0	0,15819965722268425	0,4384854002114874	0,0	0,39999999999999997	0,0	1,0
15	4,0	0,33389430856112334	4,0	0,5580816546768079	0,9424651632043207	0,0	0,6499999999999999	0,0	1,0
16	2,0	0,2631709860468887	3,0	0,9111478482542826	0,5693076205030917	0,0	0,39999999999999997	0,0	1,0
17	3,0	0,29467903535119644	2,0	0,6054347380994612	0,9289830282130124	0,0	0,39999999999999997	0,0	1,0
18	5,0	0,3578449051870981	4,0	0,11615576049984466	0,7692315538911436	0,0	0,75	0,0	1,0
19	4,0	0,16610676685028702	6,0	0,7619360692304115	0,020975211799344584	0,9702773094177246	0,3333333333333333	0,0	0,0
20	5,0	0,17998334107901337	1,0	0,3323799952096288	0,23631216688004586	0,4541177749633789	0,75	0,0	1,0
21	2,0	0,46551926547003075	3,0	0,3726753054642532	0,018145582256466453	1,0	0,18333333333333335	0,0	0,0
22	1,0	0,17251353786938017	5,0	0,8526083142458643	0,9731519547927178	0,0	0,39999999999999997	0,0	1,0
23	2,0	0,9435183005514542	1,0	0,24701648590512149	0,7551581224580965	0,0	0,6499999999999999	0,0	1,0
24	4,0	0,04685742262373882	3,0	0,23665344121037946	0,8401148952825094	0,595525860786438	0,43333333333333335	0,0	0,0
25	6,0	0,7049531172680957	3,0	0,4265694189581227	0,08473590064611969	0,0	0,39999999999999997	0,0	1,0
