numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
1,0	0,9767305638045366	4,0	0,3271676059749826	0,7458833835446982	0,0754499756145307	0,25	1	0
6,0	0,34085837754216763	6,0	0,48301090517349277	0,8796519526960593	0,04510206747404688	0,25	1	0
1,0	0,8298837410433844	6,0	0,2898595793686678	0,8961292754794691	0,5296036685865437	0,25	1	0
2,0	0,15814580792248112	6,0	0,20784417282485645	0,20718296353275123	0,10129484815218281	0,25	0	0
2,0	0,024145410724462857	5,0	0,9733354701283665	0,5641829208902587	0,2932881115522167	0,25	0	0
4,0	0,34680329029101775	2,0	0,8475586066351612	0,7409924781238946	0,19816460666752567	0,25	1	0
1,0	0,3510333644952084	6,0	0,21780597061503637	0,3670412328788256	0,860005281485607	0,25	0	0
4,0	0,5131064533645231	3,0	0,5380478411974232	0,25894310876429627	0,8005036123257407	0,25	0	0
6,0	0,4179230949143513	4,0	0,511563860621315	0,6131574484926081	0,32909667786788954	0,25	1	0
6,0	0,1417463315350581	4,0	0,2893080492415371	0,6730042354427085	0,13779438351794326	0,25	1	0
2,0	0,01582379843249415	1,0	0,8383644419235694	0,9992409236930966	0,8584902727553673	0,25	1	0
2,0	0,8043838906377668	2,0	0,9951787257102954	0,7687692900905753	0,13088790680819484	0,25	1	0
3,0	0,16132661966360284	4,0	0,6418111113590336	0,9879000080513227	0,813761671257996	0,25	1	0
2,0	0,8303096638895936	2,0	0,07232420357087999	0,2440302473348699	0,7445791919738332	0,25	1	0
6,0	0,4335149564774886	1,0	0,21339679925368238	0,7856698981129844	0,45606440539502624	0,25	1	0
6,0	0,41677654259203845	2,0	0,5153875642800748	0,3194036958948915	0,43106205679189147	0,25	1	0
3,0	0,30946184157239	6,0	0,17243541110098415	0,35671572360296955	0,2738875173538272	0,25	0	0
2,0	0,3922419813202621	6,0	0,9905218422444152	0,7622258723422036	0,7659190225455064	0,25	0	0
5,0	0,9040561671834216	4,0	0,7929091927449904	0,48595237801575286	0,9399709996864292	0,25	1	0
6,0	0,7096737817279923	2,0	0,5222001567495619	0,09376871442788959	0,18804895525827447	0,25	1	0
4,0	0,8505088659279633	5,0	0,3127179236297436	0,27817791995417285	0,41914800283419407	0,25	0	0
4,0	0,2151497506738862	3,0	0,044675378108467556	0,48826477118674116	0,5448809405037464	0,25	1	0
4,0	0,5264443751252991	4,0	0,8176090000031866	0,8330431015771486	0,7509652533426481	0,25	1	0
1,0	0,6556022289207313	3,0	0,5454138942982556	0,6915967329552006	0,27691496308480634	0,25	0	0
4,0	0,7540583736658658	2,0	0,7704621433406319	0,13511506786306748	0,3150921987740406	0,25	0	0
5,0	0,8941309903106928	4,0	0,8138154271415659	0,7130812872041301	0,40254149489749225	0,25	1	0
6,0	0,5387260051155384	1,0	0,6047130536747191	0,20812979225347283	0,7787661153131459	0,25	1	0
4,0	0,5274190502236964	4,0	0,9438163578754414	0,8417467870930079	0,057939922811864	0,25	1	0
3,0	0,27826317541569623	3,0	0,056089217603705444	0,8941365943792913	0,0858477637884959	0,25	1	0
2,0	0,3790952941363517	5,0	0,916398727753942	0,8887113542301457	0,6033555268315195	0,25	1	0
3,0	0,36276722518278914	2,0	0,1922475362521966	0,06530853443731643	0,6745966846144642	0,25	0	0
4,0	0,4169391353055394	5,0	0,05082116083378929	0,6885340706572787	0,9646353101465542	0,25	1	0
5,0	0,9150375388782597	4,0	0,9160951140727384	0,32297325582139425	0,34572638617081486	0,25	1	0
6,0	0,74720569242525	5,0	0,3378579419356944	0,976603221933674	0,3376345650964082	0,25	1	0
1,0	0,9209814405555083	2,0	0,6609374545693691	0,44584696718563754	0,9909346428294157	0,25	0	0
2,0	0,21221635551092466	6,0	0,7712898858828897	0,38866416635960865	0,7651365717670996	0,25	0	0
5,0	0,8699071227431304	5,0	0,9190339545008772	0,9597491417791771	0,24537092702968855	0,25	1	0
6,0	0,9973448701610658	5,0	0,006187235944329128	0,8741165396964	0,46193314325558243	0,25	1	0
6,0	0,7536077318841642	5,0	0,879197416474266	0,0028183746663231757	0,6021821988727206	0,25	0	0
3,0	0,6886682002809018	1,0	0,3640158383181846	0,9213799664497629	0,32664386793982736	0,25	1	0
5,0	0,5427964795264824	2,0	0,22372119413182523	0,587950493145744	0,6143537938486086	0,25	1	0
3,0	0,48195484535947064	5,0	0,6381829586372195	0,02828380843024836	0,2155713602223599	0,25	0	0
6,0	0,42944141791350254	1,0	0,08503205527983337	0,4941310699602175	0,5992077663960492	0,25	1	0
3,0	0,30672916805758677	6,0	0,9314794708464701	0,13515394337801756	0,7156694388702387	0,25	0	0
4,0	0,3562942194779545	1,0	0,1661551675454156	0,7060150247186243	0,2302743714848281	0,25	1	0
4,0	0,42378726256620025	2,0	0,010025664086058983	0,4544232013581029	0,8155195753075456	0,25	1	0
5,0	0,1291590214334356	5,0	0,2343855091405137	0,5339084946579139	0,6454996939051456	0,25	1	0
6,0	0,5673000347566293	6,0	0,8815103427427308	0,1621530301151176	0,09265483752302661	0,25	0	0
6,0	0,22829600021052632	6,0	0,3782524359605647	0,03526713484189148	0,3434539777377439	0,25	0	0
6,0	0,668713544628159	4,0	0,939728730352207	0,7695342574125063	0,26363842867083775	0,25	1	0
2,0	0,7987526367232591	2,0	0,9820832265111156	0,1169204875899762	0,6147925426734282	0,25	0	0
6,0	0,19432152896208188	1,0	0,48078755805229567	0,057029448187197906	0,09662210528083726	0,25	1	0
2,0	0,5723365736406035	6,0	0,6508048347650162	0,31961731951434447	0,7289746068458088	0,25	0	0
3,0	0,0650623985109191	3,0	0,013056072908917526	0,7402733212545277	0,8023623672948498	0,25	1	0
5,0	0,50441878437192	1,0	0,3971235196770746	0,2639243009842902	0,13293852032665698	0,25	1	0
4,0	0,8481996219167061	2,0	0,7263574016018688	0,5373520584336434	0,34057073754666756	0,25	1	0
5,0	0,035045911505716676	1,0	0,08957378893611112	0,7819135884734744	0,15452568513281995	0,25	1	0
6,0	0,8430599730918886	1,0	0,8710042934035921	0,7553757308567594	0,17468001192736837	0,25	1	0
6,0	0,34409335842568867	3,0	0,30926617365616227	0,7431648245781881	0,3511089149060095	0,25	1	0
4,0	0,9784243394521883	6,0	0,25593990171018444	0,6179163849196717	0,4222461652383611	0,25	1	0
4,0	0,3402045588106005	5,0	0,1649076699948263	0,7011639418350313	0,4728454209500067	0,25	1	0
1,0	0,06238814581055108	5,0	0,5098199546886683	0,8103036189891364	0,2461584418988434	0,25	0	0
