numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
3,0	0,8170127985352263	6,0	0,3609306954824859	0,3050470977022979	0,004919866432900766	0	0	1
5,0	0,3272089048405673	4,0	0,41184105733489285	0,0032610870246276846	0,3282932561826779	0	0	1
1,0	0,9215478879893587	6,0	0,9183774287129965	0,4138563695232549	0,6487001639749934	0	0	1
2,0	0,21892790829914288	6,0	0,7439554282633716	0,17560311806840345	0,5015015295934775	0	0	1
2,0	0,5693688976988758	2,0	0,3951615373549122	0,5369439738061724	0,8238790275295393	0	1	1
3,0	0,2562870952295334	5,0	0,1396717584749736	0,9830639843505126	0,6492390188476258	0	1	1
1,0	0,1597558571697144	5,0	0,9707619464941452	0,12877352494042116	0,7184108052194005	0	0	1
2,0	0,09258119562531031	3,0	0,26556522651397785	0,2399904928231904	0,6291937037313184	0	0	1
3,0	0,9178090660860647	4,0	0,63389757549961	0,8780533298201105	0,2857308835506954	0	1	1
6,0	0,4531591433374139	2,0	0,1304617541272356	0,23921662785376696	0,8193865651519756	0	1	1
4,0	0,413212709464683	4,0	0,2730157976604006	0,09224171652183422	0,11515150135648633	0	0	1
3,0	0,935713756305305	2,0	0,3068849460333867	0,7714861348701586	0,060426953617673695	0	1	1
1,0	0,6188275877107233	2,0	0,4718640673625355	0,8384673050973737	0,1413732743702586	0	1	1
5,0	0,22067923687454472	1,0	0,4866897847894993	0,1034386091746996	0,7492967231292489	0	1	1
2,0	0,5595647405292357	5,0	0,12185975176200992	0,8475995925560778	0,3541723167491494	0	1	1
5,0	0,36170363901834357	2,0	0,7572093393549687	0,8716050963513934	0,9612079149027257	0	1	1
3,0	0,19019238357328483	6,0	0,15282902990427305	0,16230619268538504	0,2784978964138539	0	0	1
5,0	0,3692806663583019	6,0	0,08694921967610081	0,6372136880185059	0,9505855419559428	0	1	1
6,0	0,9441911945885924	6,0	0,3056119797212318	0,05650610080924767	0,5603174832501232	0	0	1
4,0	0,5569919218145302	2,0	0,02557719097186084	0,7518142516402537	0,41691492437607713	0	1	1
4,0	0,6464113344819452	6,0	0,5916477874665639	0,8451566677033283	0,38894001888708896	0	1	1
