numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
4,0	0,43559296954633275	1,0	0,41335018837208626	0,26981606359404664	0,3575217016300666	0,25	1	0
5,0	0,8759600803643318	4,0	0,9682737316729124	0,3653003197035116	0,10422844262344799	0,25	1	0
5,0	0,9236919646968851	4,0	0,7462102561657303	0,07713032749885596	0,8635754203843425	0,25	0	0
4,0	0,13275370583346746	1,0	0,3597451317568816	0,6972065866066245	0,8670403282272597	0,25	1	0
4,0	0,48817667505150675	5,0	0,9261289398692056	0,5362468087205945	0,3859346605254125	0,25	0	0
1,0	0,14817202968738163	5,0	0,32622695619681297	0,7133296128418257	0,689673618211756	0,25	0	0
3,0	0,046000590958239274	3,0	0,5495797842306644	0,3888615118450409	0,4916064779884287	0,25	0	0
1,0	0,6144443919377918	4,0	0,018341329787164184	0,7584368480666711	0,17777312663655087	0,25	1	0
4,0	0,8007566551227006	5,0	0,46308660372630184	0,3547800872988305	0,21048670706245431	0,25	0	0
2,0	0,862093378296835	6,0	0,49801773511889047	0,7543120697744742	0,47886283169516464	0,0	1	1
1,0	0,9147675797349922	5,0	0,6359992987571548	0,4698803687337022	0,06949752911875584	0,25	0	0
3,0	0,754669204770975	1,0	0,9822412956572596	0,9458079371654969	0,23301437206267495	0,25	1	0
6,0	0,4370176150613272	1,0	0,32261323586041335	0,9408892403944346	0,38503512984284605	0,0	1	1
3,0	0,28719627851472473	5,0	0,9601458308671333	0,04035022440949809	0,7687310501325954	0,25	0	0
2,0	0,755246555871971	6,0	0,790067580070833	0,7147153422333459	0,0020224807251293386	0,25	0	0
2,0	0,756467528684555	1,0	0,27665322594788155	0,13549340466352222	0,8646091384287923	0,25	1	0
1,0	0,7015628353650024	2,0	0,3131801771859939	0,28648701053846004	0,004254611762775751	0,25	0	0
6,0	0,41408875585579763	6,0	0,7089202965325266	0,8894836440521734	0,2669365204073024	0,25	1	0
5,0	0,8525896813849391	6,0	0,6287159882225023	0,08917965290480168	0,2772316611054775	0,25	0	0
1,0	0,2759196725877556	4,0	0,8622029337966443	0,6543844558974984	0,9892519675781426	0,25	0	0
6,0	0,47031060139062253	2,0	0,6238187908888027	0,6902423256962041	0,3210316643030814	0,25	1	0
1,0	0,2826531191727407	3,0	0,8835777462318621	0,09402515677253942	0,1863492460043793	0,25	0	0
1,0	0,8303418900609881	6,0	0,31488104721588317	0,9994543890981934	0,9652519400359275	0,25	1	0
5,0	0,057685094049607644	2,0	0,46988989423778804	0,8724827100449571	0,2952754348630965	0,25	1	0
2,0	0,6548536831868271	4,0	0,5769498648017705	0,8321850933544195	0,8731814123521185	0,25	1	0
2,0	0,42545283781651655	4,0	0,36832839335189904	0,5602751622745095	0,7483225124942328	0,25	0	0
2,0	0,6856289203766731	1,0	0,7679416466337821	0,713172653802999	0,6311625237768216	0,25	1	0
3,0	0,7950746569777526	6,0	0,897105551170241	0,0010094826691774417	0,9124614929957916	0,25	0	0
1,0	0,5454190889567893	5,0	0,950898672102185	0,22399736681922233	0,5953871182913694	0,25	0	0
4,0	0,2987822628184922	3,0	0,2097509496130291	0,36394570592900943	0,8635533816516037	0,25	1	0
5,0	0,7747986689227647	5,0	0,5419392532315074	0,17278164401937035	0,6254039827447196	0,25	0	0
2,0	0,3074568660882243	4,0	0,38280892491276197	0,3209588306682444	0,45485344294047614	0,25	0	0
5,0	0,5013735393099696	2,0	0,7840571031173217	0,8606192853145079	0,15621697748611674	0,25	1	0
4,0	0,3444743626917435	2,0	0,22369574147302185	0,5287195706900446	0,35007474961856533	0,25	1	0
1,0	0,6934682811799298	3,0	0,9620561863202172	0,3196891344089252	0,35067997678696183	0,0	0	1
3,0	0,31960287572601265	1,0	0,36979404016110706	0,325216521567806	0,4706894345897982	0,25	1	0
1,0	0,18853043265250458	1,0	0,15700108746358776	0,12106699546938948	0,4588128137743228	0,25	0	0
4,0	0,09187104404699253	1,0	0,4377139847938547	0,5691623604105465	0,8142220419402864	0,25	1	0
5,0	0,672486832445631	4,0	0,9802957085868185	0,03909921779360992	0,32820952451561203	0,25	0	0
3,0	0,7195539128887923	1,0	0,12208482033211088	0,8741403810071653	0,5706792967242788	0,25	1	0
5,0	0,6916273692277364	6,0	0,8772405872538562	0,4171189330206454	0,6319663313457129	0,25	0	0
6,0	0,0877932571834471	3,0	0,024512867322982967	0,6388756229308303	0,94181815020054	0,25	1	0
6,0	0,8217181882969535	1,0	0,10182852392774455	0,2542904957751715	0,5059814563774035	0,25	1	0
1,0	0,9363214658559488	6,0	0,0032413638577862836	0,3392684609191733	0,3677910298255318	0,25	0	0
3,0	0,9250273260601956	6,0	0,9775350337836773	0,19388247122887714	0,07292377353648805	0,25	0	0
6,0	0,06774548687950188	3,0	0,4278206272458822	0,7376030304614423	0,6146011624071799	0,25	1	0
5,0	0,21626944692595418	2,0	0,7716870095880687	0,12537260402038541	0,060345497201131026	0,25	0	0
4,0	0,700157393701131	4,0	0,14539924103464097	0,8253247762200705	0,8928125772869347	0,25	1	0
4,0	0,5717449403799288	5,0	0,9173726110452091	0,6495674205236496	0,6483239607294505	0,25	1	0
3,0	0,22612627976334332	4,0	0,4654678764742981	0,9368779303633836	0,23110278037914167	0,25	1	0
5,0	0,042042259628706	2,0	0,9356730517063564	0,39685242931703624	0,3265334050542932	0,25	0	0
6,0	0,17816739418187033	3,0	0,20365496428855012	0,09361627747633516	0,2580582586115743	0,25	0	0
1,0	0,9787601683380754	4,0	0,3669675470350392	0,9375233295887011	0,964809755369283	0,25	1	0
2,0	0,8111985552710806	4,0	0,43893809676880857	0,2243158632406549	0,8066939260756555	0,25	0	0
2,0	0,829437932469075	3,0	0,8476560721032191	0,05351303600874446	0,5574281349832432	0,25	0	0
2,0	0,2051831678282019	4,0	0,8453181706151156	0,3501006400815593	0,9217007128187814	0,25	0	0
5,0	0,13690352920577264	1,0	0,31293774049879797	0,6901312150690243	0,8332302064760743	0,25	1	0
1,0	0,2218280650197456	5,0	0,4302538438839554	0,6890871811537904	0,7391912839105317	0,25	0	0
5,0	0,869634108168581	3,0	0,4306792564502385	0,8864844791879656	0,8601064369479567	0,25	1	0
2,0	0,3499444103091144	4,0	0,6933417930823474	0,395688527591902	0,3061989981108456	0,0	0	1
1,0	0,3062334574843014	6,0	0,7392371890599169	0,23292797126330955	0,09986921081744682	0,25	0	0
3,0	0,9690514772845849	6,0	0,9749509825721203	0,9450248727833862	0,8344779993176584	0,25	1	0
3,0	0,9523256228917308	3,0	0,5519233328150931	0,1742893759049715	0,11704326964426959	0,25	0	0
1,0	0,03172761018684189	3,0	0,5430494590376267	0,0831555423601662	0,19241612054664103	0,25	0	0
3,0	0,9161468393619822	1,0	0,38147421703666706	0,3072891754165954	0,3757529191645994	0,25	1	0
2,0	0,9290867967813229	6,0	0,10778902869008289	0,843000663821032	0,5031376145357747	0,25	1	0
4,0	0,5505914135198141	5,0	0,47892311124062203	0,4204602744581162	0,8573518801294241	0,25	0	0
4,0	0,2398534489850026	2,0	0,6737885159228348	0,9395268019500075	0,6731111437827383	0,25	1	0
1,0	0,19847550994034713	2,0	0,28119110432009786	0,04618326616758783	0,9605055785324126	0,25	0	0
2,0	0,8129366056771464	2,0	0,6915018597107112	0,09766906166226186	0,003780835049501996	0,25	0	0
5,0	0,7589006814309718	6,0	0,10364475594024858	0,719506230051375	0,24132129033275784	0,25	1	0
5,0	0,00406733727839792	4,0	0,14517573508915194	0,25711093468862334	0,7884526888905046	0,25	0	0
1,0	0,7262822591789593	5,0	0,6589628469464168	0,8433444069716934	0,9543918808943204	0,25	1	0
4,0	0,25850565735822717	1,0	0,024250811176092513	0,402859986223298	0,1710708358552293	0,25	1	0
3,0	0,7747827532518047	2,0	0,5462694981463763	0,10962921217352439	0,7289086040860523	0,25	0	0
4,0	0,4287413769595121	4,0	0,3032124747879956	0,252066439969585	0,6174238469255414	0,0	0	1
