numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
1,0	0,14624149836867195	6,0	0,13949702786001972	0,9607769284347046	0,015587166674906117	0,25	1	0
1,0	0,21068536662237525	3,0	0,6537421087131576	0,019660981792887666	0,19916937583687466	0,25	0	0
4,0	0,9475774987617678	1,0	0,05578580710961234	0,8362830794545923	0,6494994152175884	0,25	1	0
6,0	0,49705846279085253	1,0	0,03937636329138594	0,5747726147960983	0,8456626767305673	0,25	1	0
1,0	0,01810112892765947	4,0	0,8035775337071877	0,00588269375446715	0,5756429182142334	0,25	0	0
1,0	0,97080697794976	5,0	0,017222929301782264	0,8124749283164715	0,8884266195558559	0,25	1	0
1,0	0,6112717660267464	6,0	0,35517157473784766	0,01119025559079645	0,4612938618996717	0,25	0	0
1,0	0,03907500494803995	1,0	0,4623089290853123	0,6142510272541933	0,4425742955968214	0,25	1	0
3,0	0,7142723101764031	5,0	0,32643248388624524	0,9164951805368905	0,37279617106790786	0,25	1	0
1,0	0,15579928567742385	5,0	0,05344254462882869	0,27728590415455734	0,02685217532931472	0,25	0	0
4,0	0,041019342644153856	4,0	0,47251563483961034	0,9895931390441552	0,10043240474418003	0,25	1	0
5,0	0,8563208636852777	4,0	0,5349488706392846	0,9412584276853304	0,6607711316467694	0,25	1	0
1,0	0,08775751314556557	1,0	0,7935987082531786	0,0736383402426597	0,838227702387299	0,25	0	0
5,0	0,9432686318090313	6,0	0,887292260829698	0,36447661246328966	0,6241381774996018	0,25	0	0
4,0	0,36754000756324423	6,0	0,6175262788385987	0,770758669928547	0,655532113838494	0,25	1	0
5,0	0,14453598767331965	3,0	0,06377647093489813	0,8983410799573487	0,6842140203232265	0,25	1	0
4,0	0,9858352423903732	3,0	0,5998684897684053	0,4104023918275811	0,1926545009617453	0,25	1	0
1,0	0,4132353831759774	5,0	0,6425681335603601	0,06045532352696403	0,7400658646658401	0,25	0	0
1,0	0,17327971658692143	2,0	0,6042145451091717	0,7673607742017083	0,9425378325018335	0,25	1	0
5,0	0,2995470846312627	1,0	0,11144989214563794	0,7152731099269731	0,7336691869513525	0,25	1	0
